Longitude,Latitude,Cd_lagrange_interpolated
121.24881495,19.5981287,1539307608824.9136
121.52635280555556,19.5981287,-28847851885.40586
121.80389066111111,19.5981287,4966411184448.499
122.08142851666668,19.5981287,5238330372248.845
122.35896637222223,19.5981287,-17473145655816.676
122.63650422777778,19.5981287,1666272047295.8652
122.91404208333333,19.5981287,-578600977644083.5
123.19157993888889,19.5981287,-9034204457961722.0
123.46911779444444,19.5981287,-5.543664936197601e+16
123.74665565000001,19.5981287,-1.9147703742278582e+17
124.02419350555556,19.5981287,-3.1168901832174854e+17
124.30173136111111,19.5981287,4.625969499774005e+17
124.57926921666667,19.5981287,3.255456061323934e+18
124.85680707222222,19.5981287,-8.170059492741992e+18
125.13434492777779,19.5981287,-1.8886189675750264e+20
125.41188278333334,19.5981287,-1.4275089863345087e+21
125.68942063888889,19.5981287,-7.77089058222901e+21
125.96695849444444,19.5981287,-3.5156606364769245e+22
126.24449635,19.5981287,-1.4008765166353347e+23
98.76824864999999,19.875692233333336,-1.0793820316429416e+22
99.04578650555554,19.875692233333336,-2.679953737514393e+21
99.3233243611111,19.875692233333336,-5.789227661128635e+20
99.60086221666666,19.875692233333336,-1.0305439100374086e+20
99.8784000722222,19.875692233333336,-1.3618573566117861e+19
100.15593792777777,19.875692233333336,-1.0353533750758353e+18
100.43347578333332,19.875692233333336,-1.4718250902468872e+16
100.71101363888889,19.875692233333336,-58145822856100.76
100.98855149444444,19.875692233333336,1.0583557444912906e+16
101.26608934999999,19.875692233333336,9795622929869036.0
101.54362720555555,19.875692233333336,2617302903337475.5
101.8211650611111,19.875692233333336,-8772306515409.15
102.09870291666665,19.875692233333336,1107288829424830.1
102.37624077222222,19.875692233333336,2212197771338309.5
102.65377862777777,19.875692233333336,2035922532570801.5
102.93131648333332,19.875692233333336,1192100074519793.2
103.20885433888888,19.875692233333336,452729582380065.56
103.48639219444443,19.875692233333336,80560974435089.31
103.76393005,19.875692233333336,-21295922201551.29
104.04146790555555,19.875692233333336,-17026254368052.037
104.3190057611111,19.875692233333336,-664628782522.2765
104.59654361666666,19.875692233333336,3962619874310.5938
104.87408147222222,19.875692233333336,2023400883089.0854
105.15161932777777,19.875692233333336,208284516453.1305
105.42915718333333,19.875692233333336,11485989331.016607
105.70669503888888,19.875692233333336,358642842993.4203
105.98423289444443,19.875692233333336,422658912175.6068
106.26177075,19.875692233333336,210614415570.25848
106.53930860555555,19.875692233333336,12807885869.864094
106.81684646111111,19.875692233333336,-41286861261.44938
107.09438431666666,19.875692233333336,-7363022996.713905
107.37192217222221,19.875692233333336,26014488709.969612
107.64946002777778,19.875692233333336,27931834663.68764
107.92699788333333,19.875692233333336,14003903613.643509
108.20453573888888,19.875692233333336,3606122342.8258076
108.48207359444444,19.875692233333336,676406212.4435966
108.75961145,19.875692233333336,358488186.3091289
109.03714930555554,19.875692233333336,-380340104.6619713
109.31468716111111,19.875692233333336,-852988749.323926
109.59222501666666,19.875692233333336,-321732917.36556774
109.86976287222222,19.875692233333336,166121046.50241476
110.14730072777778,19.875692233333336,-475554673.3910314
110.42483858333333,19.875692233333336,-1484708955.0970402
110.70237643888889,19.875692233333336,-1003804440.4120188
110.97991429444444,19.875692233333336,1572082109.9182918
111.25745214999999,19.875692233333336,4568917520.479789
111.53499000555556,19.875692233333336,5520110155.18381
111.8125278611111,19.875692233333336,3528649174.8400664
112.09006571666666,19.875692233333336,71394863.56730036
112.36760357222222,19.875692233333336,-2426205962.8029675
112.64514142777777,19.875692233333336,-2695126072.7372417
112.92267928333334,19.875692233333336,-1407003276.9519486
113.20021713888889,19.875692233333336,-149305504.173594
113.47775499444444,19.875692233333336,145307347.55585712
113.75529285,19.875692233333336,-227673496.59583095
114.03283070555555,19.875692233333336,-468324444.5501008
114.3103685611111,19.875692233333336,-270884576.96791494
114.58790641666667,19.875692233333336,-7465793.947593379
114.86544427222222,19.875692233333336,-84391669.4816073
115.14298212777777,19.875692233333336,-383280663.11630833
115.42051998333334,19.875692233333336,-464284178.42506
115.69805783888889,19.875692233333336,-191020761.50523162
115.97559569444445,19.875692233333336,85855223.45407751
116.25313355,19.875692233333336,28380286.043115437
116.53067140555555,19.875692233333336,-217547312.2891485
116.8082092611111,19.875692233333336,-267299542.41711864
117.08574711666667,19.875692233333336,-89386121.54394475
117.36328497222222,19.875692233333336,11527882.255756183
117.64082282777778,19.875692233333336,2640746.1257815794
117.91836068333333,19.875692233333336,100364734.48995166
118.19589853888888,19.875692233333336,-89101655.63219342
118.47343639444445,19.875692233333336,-918019724.8394108
118.75097425,19.875692233333336,804956566.3992205
119.02851210555556,19.875692233333336,12479420459.640959
119.30604996111111,19.875692233333336,34488886334.66786
119.58358781666666,19.875692233333336,43940454147.23811
119.86112567222222,19.875692233333336,7115527946.770672
120.13866352777778,19.875692233333336,-58937062651.26791
120.41620138333333,19.875692233333336,-46051106929.03859
120.6937392388889,19.875692233333336,127413814988.08269
120.97127709444445,19.875692233333336,294286706047.2073
121.24881495,19.875692233333336,161726773425.64587
121.52635280555556,19.875692233333336,-3031314230.472847
121.80389066111111,19.875692233333336,521963515512.41327
122.08142851666668,19.875692233333336,550643870448.3716
122.35896637222223,19.875692233333336,-1837106632981.7207
122.63650422777778,19.875692233333336,175245815448.1211
122.91404208333333,19.875692233333336,-60852887561026.766
123.19157993888889,19.875692233333336,-950353621315795.8
123.46911779444444,19.875692233333336,-5832828979519882.0
123.74665565000001,19.875692233333336,-2.0150447631794748e+16
124.02419350555556,19.875692233333336,-3.2807617615900616e+16
124.30173136111111,19.875692233333336,4.870132105286872e+16
124.57926921666667,19.875692233333336,3.427947661667944e+17
124.85680707222222,19.875692233333336,-8.604615643498138e+17
125.13434492777779,19.875692233333336,-1.9894545194372284e+19
125.41188278333334,19.875692233333336,-1.5040122930487755e+20
125.68942063888889,19.875692233333336,-8.188900846927615e+20
125.96695849444444,19.875692233333336,-3.705471114293745e+21
126.24449635,19.875692233333336,-1.4767853097657412e+22
98.76824864999999,20.153255766666668,-3.567023268972133e+20
99.04578650555554,20.153255766666668,-8.879150291613768e+19
99.3233243611111,20.153255766666668,-1.9227623995478524e+19
99.60086221666666,20.153255766666668,-3.430702764142091e+18
99.8784000722222,20.153255766666668,-4.5437393506281e+17
100.15593792777777,20.153255766666668,-3.461718816590556e+16
100.43347578333332,20.153255766666668,-493104825987632.5
100.71101363888889,20.153255766666668,-1951793504319.1753
100.98855149444444,20.153255766666668,355925448546542.75
101.26608934999999,20.153255766666668,330009893353225.4
101.54362720555555,20.153255766666668,88324715729367.83
101.8211650611111,20.153255766666668,-296512171376.91925
102.09870291666665,20.153255766666668,37485069083228.67
102.37624077222222,20.153255766666668,74999630110736.7
102.65377862777777,20.153255766666668,69120040295776.03
102.93131648333332,20.153255766666668,40525953544426.19
103.20885433888888,20.153255766666668,15410175367632.67
103.48639219444443,20.153255766666668,2745438846825.51
103.76393005,20.153255766666668,-726559906460.435
104.04146790555555,20.153255766666668,-581500263173.7668
104.3190057611111,20.153255766666668,-22721171954.440533
104.59654361666666,20.153255766666668,135585303733.81865
104.87408147222222,20.153255766666668,69282569398.69223
105.15161932777777,20.153255766666668,7130965551.224934
105.42915718333333,20.153255766666668,394176931.0306806
105.70669503888888,20.153255766666668,12310732059.20046
105.98423289444443,20.153255766666668,14513001670.197254
106.26177075,20.153255766666668,7233589095.701858
106.53930860555555,20.153255766666668,439911629.6561903
106.81684646111111,20.153255766666668,-1417814195.598902
107.09438431666666,20.153255766666668,-252724885.03504762
107.37192217222221,20.153255766666668,892127893.3390697
107.64946002777778,20.153255766666668,956729850.4679289
107.92699788333333,20.153255766666668,479486863.3057522
108.20453573888888,20.153255766666668,124885693.8594911
108.48207359444444,20.153255766666668,25409322.35913068
108.75961145,20.153255766666668,13336008.594968885
109.03714930555554,20.153255766666668,-13705672.666670552
109.31468716111111,20.153255766666668,-30168633.32718572
109.59222501666666,20.153255766666668,-10969938.352549069
109.86976287222222,20.153255766666668,6111615.782246017
110.14730072777778,20.153255766666668,-17062166.327031545
110.42483858333333,20.153255766666668,-52957695.44230242
110.70237643888889,20.153255766666668,-35698200.530466914
110.97991429444444,20.153255766666668,55852336.65868004
111.25745214999999,20.153255766666668,162143654.19508457
111.53499000555556,20.153255766666668,195780996.12779093
111.8125278611111,20.153255766666668,125099915.24811785
112.09006571666666,20.153255766666668,2508238.9289344214
112.36760357222222,20.153255766666668,-86041078.69728003
112.64514142777777,20.153255766666668,-95585299.16615373
112.92267928333334,20.153255766666668,-49920467.53719317
113.20021713888889,20.153255766666668,-5309858.51089867
113.47775499444444,20.153255766666668,5165132.197839897
113.75529285,20.153255766666668,-8047186.1133616045
114.03283070555555,20.153255766666668,-16589990.343473285
114.3103685611111,20.153255766666668,-9602759.44437586
114.58790641666667,20.153255766666668,-265654.2682595941
114.86544427222222,20.153255766666668,-2991996.44805954
115.14298212777777,20.153255766666668,-13592974.637909405
115.42051998333334,20.153255766666668,-16468126.168594101
115.69805783888889,20.153255766666668,-6775626.844073273
115.97559569444445,20.153255766666668,3044858.143080223
116.25313355,20.153255766666668,1005607.384107583
116.53067140555555,20.153255766666668,-7705918.72970509
116.8082092611111,20.153255766666668,-9444078.662340442
