Longitude,Latitude,Hg_newton_interpolated
111.8125278611111,19.043001633333333,-8.921821624529197e+22
112.09006571666666,19.043001633333333,6.966040462726475e+23
112.36760357222222,19.043001633333333,7.55662919058392e+23
112.64514142777777,19.043001633333333,1.6239020530429775e+23
112.92267928333334,19.043001633333333,-2.482835699060643e+22
113.20021713888889,19.043001633333333,-5.1352571178058606e+20
113.47775499444444,19.043001633333333,9.051175382073148e+22
113.75529285,19.043001633333333,-1.9228236863311154e+23
114.03283070555555,19.043001633333333,-6.169406229999342e+24
114.3103685611111,19.043001633333333,-2.5829614616782764e+25
114.58790641666667,19.043001633333333,-5.219520340817823e+25
114.86544427222222,19.043001633333333,-4.893236554963081e+25
115.14298212777777,19.043001633333333,2.75441569338138e+25
115.42051998333334,19.043001633333333,1.7250492114476773e+26
115.69805783888889,19.043001633333333,3.0413123199526605e+26
115.97559569444445,19.043001633333333,3.183634980407964e+26
116.25313355,19.043001633333333,1.9491393248308813e+26
116.53067140555555,19.043001633333333,4.055073340488328e+25
116.8082092611111,19.043001633333333,-5.2548134889756416e+23
117.08574711666667,19.043001633333333,1.0822261849767806e+26
117.36328497222222,19.043001633333333,2.540871294437326e+26
117.64082282777778,19.043001633333333,2.9200870745221136e+26
117.91836068333333,19.043001633333333,1.915774575774506e+26
118.19589853888888,19.043001633333333,4.97883572886959e+25
118.47343639444445,19.043001633333333,-2.9518471260353343e+25
118.75097425,19.043001633333333,-3.31652481092995e+25
119.02851210555556,19.043001633333333,-1.1984118098305744e+25
119.30604996111111,19.043001633333333,-1.347178914422671e+24
119.58358781666666,19.043001633333333,-3.6967505850395703e+21
119.86112567222222,19.043001633333333,1.4619600640406637e+22
120.13866352777778,19.043001633333333,1.2827826175245237e+20
120.41620138333333,19.043001633333333,1.490183710619798e+21
120.6937392388889,19.043001633333333,4.889226032317358e+23
120.97127709444445,19.043001633333333,-5.640833605265016e+24
121.24881495,19.043001633333333,-1.1643909693282848e+26
121.52635280555556,19.043001633333333,-5.860861693937197e+26
121.80389066111111,19.043001633333333,-1.4016216796234405e+27
122.08142851666668,19.043001633333333,-1.6901346382212643e+27
122.35896637222223,19.043001633333333,-7.864014582714412e+26
122.63650422777778,19.043001633333333,1.2610680123226938e+25
122.91404208333333,19.043001633333333,3.5392141567203298e+25
123.19157993888889,19.043001633333333,4.0271478172619605e+26
123.46911779444444,19.043001633333333,-4.426049476812244e+27
123.74665565000001,19.043001633333333,-8.6915656779379e+27
124.02419350555556,19.043001633333333,1.368804529389049e+28
124.30173136111111,19.043001633333333,4.146590536639447e+27
124.57926921666667,19.043001633333333,2.355014084339605e+27
124.85680707222222,19.043001633333333,2.918120122491324e+28
125.13434492777779,19.043001633333333,-4.333634095922293e+31
125.41188278333334,19.043001633333333,-3.0966141886709277e+33
125.68942063888889,19.043001633333333,-7.669659745506957e+34
125.96695849444444,19.043001633333333,-1.1334244740858131e+36
126.24449635,19.043001633333333,-1.209850321575597e+37
98.76824864999999,19.32056516666667,8.291382921153214e+42
99.04578650555554,19.32056516666667,2.1167042289590144e+42
99.3233243611111,19.32056516666667,5.0517097474552956e+41
99.60086221666666,19.32056516666667,1.1147764323892528e+41
99.8784000722222,19.32056516666667,2.2412075083129e+40
100.15593792777777,19.32056516666667,4.02026295566144e+39
100.43347578333332,19.32056516666667,6.235493990640261e+38
100.71101363888889,19.32056516666667,7.940915139312179e+37
100.98855149444444,19.32056516666667,7.526877334023808e+36
101.26608934999999,19.32056516666667,4.174897050338503e+35
101.54362720555555,19.32056516666667,4.2367299615500304e+33
101.8211650611111,19.32056516666667,8.589935322806589e+32
102.09870291666665,19.32056516666667,-5.563772560585877e+31
102.37624077222222,19.32056516666667,-2.9007493795753992e+32
102.65377862777777,19.32056516666667,-6.643237360662696e+31
102.93131648333332,19.32056516666667,5.400541458868315e+30
103.20885433888888,19.32056516666667,1.9265769619443367e+30
103.48639219444443,19.32056516666667,-1.9407841451776074e+30
103.76393005,19.32056516666667,-1.0826775866654247e+30
104.04146790555555,19.32056516666667,-2.1920457438402595e+29
104.3190057611111,19.32056516666667,-1.3361426364919397e+28
104.59654361666666,19.32056516666667,-7.1595227658767755e+25
104.87408147222222,19.32056516666667,-1.8249613643662984e+26
105.15161932777777,19.32056516666667,-5.451129536608692e+25
105.42915718333333,19.32056516666667,-5.164125034074355e+26
105.70669503888888,19.32056516666667,-4.10443627295131e+26
105.98423289444443,19.32056516666667,-1.0446779972733832e+26
106.26177075,19.32056516666667,8.002849341402941e+23
106.53930860555555,19.32056516666667,7.283784851299757e+23
106.81684646111111,19.32056516666667,1.7913278618163804e+24
107.09438431666666,19.32056516666667,4.20418971012438e+24
107.37192217222221,19.32056516666667,1.2737649542432229e+24
107.64946002777778,19.32056516666667,-7.036582887564808e+23
107.92699788333333,19.32056516666667,-3.788992853929228e+23
108.20453573888888,19.32056516666667,-3.305986137822051e+21
108.48207359444444,19.32056516666667,-8.894486850918465e+21
108.75961145,19.32056516666667,-7.568865323675519e+21
109.03714930555554,19.32056516666667,-4.924041986263899e+20
109.31468716111111,19.32056516666667,-2.42960079075199e+21
109.59222501666666,19.32056516666667,1.2610591511254758e+18
109.86976287222222,19.32056516666667,5.647973386803402e+22
110.14730072777778,19.32056516666667,4.737600429753321e+23
110.42483858333333,19.32056516666667,1.39034308419226e+24
110.70237643888889,19.32056516666667,2.1897083464738637e+24
110.97991429444444,19.32056516666667,2.053347961654217e+24
111.25745214999999,19.32056516666667,1.0768462789207349e+24
111.53499000555556,19.32056516666667,1.9596847890637445e+23
111.8125278611111,19.32056516666667,-1.5619809102386533e+22
112.09006571666666,19.32056516666667,1.2195335771431311e+23
112.36760357222222,19.32056516666667,1.3228709708899508e+23
112.64514142777777,19.32056516666667,2.842644516461243e+22
112.92267928333334,19.32056516666667,-4.345680304807004e+21
113.20021713888889,19.32056516666667,-8.980337371146127e+19
113.47775499444444,19.32056516666667,1.5850467949020789e+22
113.75529285,19.32056516666667,-3.3664507525152335e+22
114.03283070555555,19.32056516666667,-1.0800333875371955e+24
114.3103685611111,19.32056516666667,-4.5215262795381214e+24
114.58790641666667,19.32056516666667,-9.136398168976761e+24
114.86544427222222,19.32056516666667,-8.564842171199579e+24
115.14298212777777,19.32056516666667,4.8209407748305337e+24
115.42051998333334,19.32056516666667,3.0191379741558e+25
115.69805783888889,19.32056516666667,5.32257180653159e+25
115.97559569444445,19.32056516666667,5.571380355267856e+25
116.25313355,19.32056516666667,3.410843972568789e+25
116.53067140555555,19.32056516666667,7.095750175068088e+24
116.8082092611111,19.32056516666667,-9.194755799136221e+22
117.08574711666667,19.32056516666667,1.8936057421684317e+25
117.36328497222222,19.32056516666667,4.445829971305263e+25
117.64082282777778,19.32056516666667,5.10955958407631e+25
117.91836068333333,19.32056516666667,3.352628225086043e+25
118.19589853888888,19.32056516666667,8.715515505228854e+24
118.47343639444445,19.32056516666667,-5.170513017661298e+24
118.75097425,19.32056516666667,-5.81769763459491e+24
119.02851210555556,19.32056516666667,-2.1100661803616451e+24
119.30604996111111,19.32056516666667,-2.402581902097127e+23
119.58358781666666,19.32056516666667,-7.481968788810124e+20
119.86112567222222,19.32056516666667,2.2480973843747326e+21
120.13866352777778,19.32056516666667,1.9499752612275077e+19
120.41620138333333,19.32056516666667,-1.76752636361457e+19
120.6937392388889,19.32056516666667,1.0757239584191134e+23
120.97127709444445,19.32056516666667,-8.865052630330322e+23
121.24881495,19.32056516666667,-2.02800360881604e+25
121.52635280555556,19.32056516666667,-1.0290577314545315e+26
121.80389066111111,19.32056516666667,-2.4644789814237136e+26
122.08142851666668,19.32056516666667,-2.9721422570573247e+26
122.35896637222223,19.32056516666667,-1.382636790944114e+26
122.63650422777778,19.32056516666667,2.2165994986097759e+24
122.91404208333333,19.32056516666667,6.219298341443254e+24
123.19157993888889,19.32056516666667,7.0750239783086245e+25
123.46911779444444,19.32056516666667,-7.774172709453029e+26
123.74665565000001,19.32056516666667,-1.526352040757732e+27
124.02419350555556,19.32056516666667,2.4034043006099421e+27
124.30173136111111,19.32056516666667,7.279705716973119e+26
124.57926921666667,19.32056516666667,4.133907584704563e+26
124.85680707222222,19.32056516666667,5.121783746623087e+27
125.13434492777779,19.32056516666667,-7.605476813684193e+30
125.41188278333334,19.32056516666667,-5.4340295477289436e+32
125.68942063888889,19.32056516666667,-1.345784739933135e+34
125.96695849444444,19.32056516666667,-1.988657897103726e+35
126.24449635,19.32056516666667,-2.1226093291857574e+36
98.76824864999999,19.5981287,1.2205809649226662e+42
99.04578650555554,19.5981287,3.1159813071247082e+41
99.3233243611111,19.5981287,7.436485715702289e+40
99.60086221666666,19.5981287,1.6410107372488924e+40
99.8784000722222,19.5981287,3.2991307416689064e+39
100.15593792777777,19.5981287,5.917866707129293e+38
100.43347578333332,19.5981287,9.178552349771837e+37
100.71101363888889,19.5981287,1.1688686140890608e+37
100.98855149444444,19.5981287,1.1079007065016145e+36
101.26608934999999,19.5981287,6.144993684065571e+34
101.54362720555555,19.5981287,6.235835078701451e+32
101.8211650611111,19.5981287,1.2642703539352451e+32
102.09870291666665,19.5981287,-8.188475849372169e+30
102.37624077222222,19.5981287,-4.268978983295308e+31
102.65377862777777,19.5981287,-9.776167377961957e+30
102.93131648333332,19.5981287,7.946824380174302e+29
103.20885433888888,19.5981287,2.8346400035257508e+29
103.48639219444443,19.5981287,-2.8551072722396288e+29
103.76393005,19.5981287,-1.5923338310718813e+29
104.04146790555555,19.5981287,-3.2222646111218575e+28
104.3190057611111,19.5981287,-1.9608734591255873e+27
104.59654361666666,19.5981287,-1.0828696166132844e+25
104.87408147222222,19.5981287,-2.6933166924747556e+25
105.15161932777777,19.5981287,-8.035336108721428e+24
105.42915718333333,19.5981287,-7.608937791205815e+25
105.70669503888888,19.5981287,-6.046199804722418e+25
105.98423289444443,19.5981287,-1.5386888651151963e+25
106.26177075,19.5981287,1.1786142618623965e+23
106.53930860555555,19.5981287,1.0726405947173096e+23
106.81684646111111,19.5981287,2.6378486376336145e+23
107.09438431666666,19.5981287,6.190707760491336e+23
107.37192217222221,19.5981287,1.8755788688547283e+23
107.64946002777778,19.5981287,-1.0360981522952763e+23
107.92699788333333,19.5981287,-5.5790797604922975e+22
108.20453573888888,19.5981287,-4.8680049884689197e+20
108.48207359444444,19.5981287,-1.309814853056871e+21
108.75961145,19.5981287,-1.1150051883341243e+21
109.03714930555554,19.5981287,-7.204132232919629e+19
109.31468716111111,19.5981287,-3.574169246296584e+20
109.59222501666666,19.5981287,1.85560732571633e+17
109.86976287222222,19.5981287,8.311407343764297e+21
110.14730072777778,19.5981287,6.971883744973298e+22
110.42483858333333,19.5981287,2.0460410369506225e+23
110.70237643888889,19.5981287,3.222362049887e+23
110.97991429444444,19.5981287,3.021642485171034e+23
111.25745214999999,19.5981287,1.584616575640316e+23
111.53499000555556,19.5981287,2.8836619423421204e+22
111.8125278611111,19.5981287,-2.2983646873567803e+21
112.09006571666666,19.5981287,1.7943977242317122e+22
112.36760357222222,19.5981287,1.946340046294352e+22
112.64514142777777,19.5981287,4.1820446808329935e+21
112.92267928333334,19.5981287,-6.392228359439022e+20
113.20021713888889,19.5981287,-1.3193515346394841e+19
113.47775499444444,19.5981287,2.3332298930201554e+21
113.75529285,19.5981287,-4.953875284934657e+21
114.03283070555555,19.5981287,-1.589126107037812e+23
114.3103685611111,19.5981287,-6.652301497674041e+23
114.58790641666667,19.5981287,-1.344105303565315e+24
114.86544427222222,19.5981287,-1.2599441141049588e+24
115.14298212777777,19.5981287,7.091501684573411e+23
115.42051998333334,19.5981287,4.440830163838027e+24
115.69805783888889,19.5981287,7.828484249796523e+24
115.97559569444445,19.5981287,8.193968370301227e+24
116.25313355,19.5981287,5.016139777922074e+24
116.53067140555555,19.5981287,1.0434810281002827e+24
116.8082092611111,19.5981287,-1.3521008636345755e+22
117.08574711666667,19.5981287,2.7845129337041836e+24
117.36328497222222,19.5981287,6.537592362384726e+24
117.64082282777778,19.5981287,7.514161756676938e+24
117.91836068333333,19.5981287,4.931337846727833e+24
118.19589853888888,19.5981287,1.2824871257611828e+24
118.47343639444445,19.5981287,-7.615181405383608e+23
118.75097425,19.5981287,-8.585495329368241e+23
119.02851210555556,19.5981287,-3.129777677933062e+23
119.30604996111111,19.5981287,-3.6245809589257945e+22
119.58358781666666,19.5981287,-1.302975196307248e+20
119.86112567222222,19.5981287,2.6891695812558474e+20
120.13866352777778,19.5981287,2.2823357311507523e+18
120.41620138333333,19.5981287,-5.809363046938912e+19
120.6937392388889,19.5981287,2.0264274658215825e+22
120.97127709444445,19.5981287,-1.092702362661122e+23
121.24881495,19.5981287,-2.9570597484574306e+24
121.52635280555556,19.5981287,-1.5183262135040329e+25
121.80389066111111,19.5981287,-3.644371448480822e+25
122.08142851666668,19.5981287,-4.396602770689502e+25
122.35896637222223,19.5981287,-2.0449897134480466e+25
122.63650422777778,19.5981287,3.2775494717829756e+23
122.91404208333333,19.5981287,9.193365055097784e+23
123.19157993888889,19.5981287,1.04553754090825e+25
123.46911779444444,19.5981287,-1.1485669519614156e+26
123.74665565000001,19.5981287,-2.2545478694454727e+26
124.02419350555556,19.5981287,3.5493224001252555e+26
124.30173136111111,19.5981287,1.074870722504646e+26
124.57926921666667,19.5981287,6.102890389478346e+25
124.85680707222222,19.5981287,7.560244675679784e+26
125.13434492777779,19.5981287,-1.1225022922397613e+30
125.41188278333334,19.5981287,-8.019262871844653e+31
125.68942063888889,19.5981287,-1.9858409410690606e+33
125.96695849444444,19.5981287,-2.934198290841386e+34
126.24449635,19.5981287,-3.1315803080803567e+35
98.76824864999999,19.875692233333336,1.3582230193490927e+41
99.04578650555554,19.875692233333336,3.4673175502413326e+40
99.3233243611111,19.875692233333336,8.274855437062593e+39
99.60086221666666,19.875692233333336,1.8259864022820892e+39
99.8784000722222,19.875692233333336,3.670950923643222e+38
100.15593792777777,19.875692233333336,6.584708681456248e+37
100.43347578333332,19.875692233333336,1.0212620657635522e+37
100.71101363888889,19.875692233333336,1.3005273257433833e+36
100.98855149444444,19.875692233333336,1.232663002599788e+35
101.26608934999999,19.875692233333336,6.836808555466264e+33
101.54362720555555,19.875692233333336,6.9376668123322645e+31
101.8211650611111,19.875692233333336,1.4065122705186135e+31
102.09870291666665,19.875692233333336,-9.109376017230251e+29
102.37624077222222,19.875692233333336,-4.748842502263095e+30
102.65377862777777,19.875692233333336,-1.087439634512793e+30
102.93131648333332,19.875692233333336,8.838830250165086e+28
103.20885433888888,19.875692233333336,3.1524678814045745e+28
103.48639219444443,19.875692233333336,-3.1747070903101335e+28
103.76393005,19.875692233333336,-1.7700962723119496e+28
104.04146790555555,19.875692233333336,-3.5800104308355067e+27
104.3190057611111,19.875692233333336,-2.174730120907305e+26
104.59654361666666,19.875692233333336,-1.239287168218262e+24
104.87408147222222,19.875692233333336,-3.004989334355971e+24
105.15161932777777,19.875692233333336,-8.953925834709152e+23
105.42915718333333,19.875692233333336,-8.474802509741269e+24
105.70669503888888,19.875692233333336,-6.732596306345906e+24
105.98423289444443,19.875692233333336,-1.7131117715731934e+24
106.26177075,19.875692233333336,1.3120852608215673e+22
106.53930860555555,19.875692233333336,1.194021957619135e+22
106.81684646111111,19.875692233333336,2.9361887702691464e+22
107.09438431666666,19.875692233333336,6.890592018865763e+22
107.37192217222221,19.875692233333336,2.087561304075226e+22
107.64946002777778,19.875692233333336,-1.1531836504400615e+22
107.92699788333333,19.875692233333336,-6.209577783461681e+21
108.20453573888888,19.875692233333336,-5.418351329924848e+19
108.48207359444444,19.875692233333336,-1.458071520351812e+20
108.75961145,19.875692233333336,-1.241802670762354e+20
109.03714930555554,19.875692233333336,-7.951110377836636e+18
109.31468716111111,19.875692233333336,-3.973386979374346e+19
109.59222501666666,19.875692233333336,2.063562334060248e+16
109.86976287222222,19.875692233333336,9.243748069513564e+20
110.14730072777778,19.875692233333336,7.754207535607567e+21
110.42483858333333,19.875692233333336,2.2756388774630077e+22
110.70237643888889,19.875692233333336,3.5839216298473537e+22
110.97991429444444,19.875692233333336,3.36060988605214e+22
111.25745214999999,19.875692233333336,1.7623278055863364e+22
111.53499000555556,19.875692233333336,3.206942520434249e+21
111.8125278611111,19.875692233333336,-2.5559161410467656e+20
112.09006571666666,19.875692233333336,1.9953657733078018e+21
112.36760357222222,19.875692233333336,2.1641682382283124e+21
112.64514142777777,19.875692233333336,4.6495753345826416e+20
112.92267928333334,19.875692233333336,-7.105213914208853e+19
113.20021713888889,19.875692233333336,-1.463975259431052e+18
113.47775499444444,19.875692233333336,2.5962526382416842e+20
113.75529285,19.875692233333336,-5.5097755808499525e+20
114.03283070555555,19.875692233333336,-1.7671638708845413e+22
114.3103685611111,19.875692233333336,-7.39681858872543e+22
114.58790641666667,19.875692233333336,-1.4944086378172049e+23
114.86544427222222,19.875692233333336,-1.4007281933357265e+23
115.14298212777777,19.875692233333336,7.883314795209944e+22
115.42051998333334,19.875692233333336,4.936324388082117e+23
115.69805783888889,19.875692233333336,8.701351954131095e+23
115.97559569444445,19.875692233333336,9.106969479057516e+23
116.25313355,19.875692233333336,5.574702860710615e+23
116.53067140555555,19.875692233333336,1.1596124204668334e+23
116.8082092611111,19.875692233333336,-1.5025195748508264e+21
117.08574711666667,19.875692233333336,3.094251913619929e+23
117.36328497222222,19.875692233333336,7.265090604563471e+23
117.64082282777778,19.875692233333336,8.351402694871437e+23
117.91836068333333,19.875692233333336,5.482407654611266e+23
118.19589853888888,19.875692233333336,1.4266804617968297e+23
118.47343639444445,19.875692233333336,-8.482244591665211e+22
118.75097425,19.875692233333336,-9.590073571486073e+22
119.02851210555556,19.875692233333336,-3.5206851421745187e+22
119.30604996111111,19.875692233333336,-4.171224359197234e+21
119.58358781666666,19.875692233333336,-1.7626244065260276e+19
119.86112567222222,19.875692233333336,2.0361855480991465e+19
120.13866352777778,19.875692233333336,1.6341877790691418e+17
120.41620138333333,19.875692233333336,-1.5039549630934872e+19
120.6937392388889,19.875692233333336,2.9477429200075044e+21
120.97127709444445,19.875692233333336,-8.725592486154298e+21
121.24881495,19.875692233333336,-3.237817061497056e+23
121.52635280555556,19.875692233333336,-1.6922220226198197e+24
121.80389066111111,19.875692233333336,-4.0761128272068294e+24
122.08142851666668,19.875692233333336,-4.920949406557752e+24
122.35896637222223,19.875692233333336,-2.2887457654304728e+24
122.63650422777778,19.875692233333336,3.6671857091694048e+22
122.91404208333333,19.875692233333336,1.0282828258766097e+23
123.19157993888889,19.875692233333336,1.1690546253877695e+24
123.46911779444444,19.875692233333336,-1.2838657906861843e+25
123.74665565000001,19.875692233333336,-2.519439837923694e+25
124.02419350555556,19.875692233333336,3.965372210429672e+25
124.30173136111111,19.875692233333336,1.2006054878571653e+25
124.57926921666667,19.875692233333336,6.815464922262574e+24
124.85680707222222,19.875692233333336,8.441517796167178e+25
125.13434492777779,19.875692233333336,-1.2531540358052285e+29
125.41188278333334,19.875692233333336,-8.951399402154415e+30
125.68942063888889,19.875692233333336,-2.21638938067268e+32
125.96695849444444,19.875692233333336,-3.274471941804124e+33
126.24449635,19.875692233333336,-3.4943792507144796e+34
98.76824864999999,20.153255766666668,7.445055360584696e+39
99.04578650555554,20.153255766666668,1.9005692100768032e+39
99.3233243611111,20.153255766666668,4.5356891648776545e+38
99.60086221666666,20.153255766666668,1.0008585772905981e+38
99.8784000722222,20.153255766666668,2.012081170229959e+37
100.15593792777777,20.153255766666668,3.6090638643671854e+36
100.43347578333332,20.153255766666668,5.597389234550684e+35
100.71101363888889,20.153255766666668,7.127827275777895e+34
100.98855149444444,20.153255766666668,6.755699108434544e+33
101.26608934999999,20.153255766666668,3.746849231831479e+32
101.54362720555555,20.153255766666668,3.8019933262330894e+30
101.8211650611111,20.153255766666668,7.707691001353072e+29
102.09870291666665,20.153255766666668,-4.991709166852707e+28
102.37624077222222,20.153255766666668,-2.602101308962867e+29
102.65377862777777,20.153255766666668,-5.958151761060218e+28
102.93131648333332,20.153255766666668,4.8424196746579473e+27
103.20885433888888,20.153255766666668,1.7268932690550145e+27
