Longitude,Latitude,Cd_newton_interpolated
106.53930860555555,19.043001633333333,-1.4478896947930997e+25
106.81684646111111,19.043001633333333,-3.561079677636393e+25
107.09438431666666,19.043001633333333,-8.35815500581172e+25
107.37192217222221,19.043001633333333,-2.53240631585983e+25
107.64946002777778,19.043001633333333,1.3989962921081379e+25
107.92699788333333,19.043001633333333,7.533256656360553e+24
108.20453573888888,19.043001633333333,6.572851185688417e+22
108.48207359444444,19.043001633333333,1.7682480624115898e+23
108.75961145,19.043001633333333,1.504254325312827e+23
109.03714930555554,19.043001633333333,9.843569630821269e+21
109.31468716111111,19.043001633333333,4.834451565569955e+22
109.59222501666666,19.043001633333333,-2.5087377111232283e+19
109.86976287222222,19.043001633333333,-1.123536729792032e+24
110.14730072777778,19.043001633333333,-9.42423492338477e+24
110.42483858333333,19.043001633333333,-2.765733557194746e+25
110.70237643888889,19.043001633333333,-4.355915015804153e+25
110.97991429444444,19.043001633333333,-4.0847271968770775e+25
111.25745214999999,19.043001633333333,-2.142217584113842e+25
111.53499000555556,19.043001633333333,-3.898587009197582e+24
111.8125278611111,19.043001633333333,3.1074902608289586e+23
112.09006571666666,19.043001633333333,-2.426293351148336e+24
112.36760357222222,19.043001633333333,-2.632003032044184e+24
112.64514142777777,19.043001633333333,-5.65612149696434e+23
112.92267928333334,19.043001633333333,8.64781238483023e+22
113.20021713888889,19.043001633333333,1.7885591794517024e+21
113.47775499444444,19.043001633333333,-3.1526758768106606e+23
113.75529285,19.043001633333333,6.697471905519302e+23
114.03283070555555,19.043001633333333,2.1488958554296883e+25
114.3103685611111,19.043001633333333,8.996866396887473e+25
114.58790641666667,19.043001633333333,1.818049302767148e+26
114.86544427222222,19.043001633333333,1.7044067826317312e+26
115.14298212777777,19.043001633333333,-9.59419937301324e+25
115.42051998333334,19.043001633333333,-6.008736910740006e+26
115.69805783888889,19.043001633333333,-1.0593644987347304e+27
115.97559569444445,19.043001633333333,-1.1089465899756285e+27
116.25313355,19.043001633333333,-6.789433263048007e+26
116.53067140555555,19.043001633333333,-1.4125147263265556e+26
116.8082092611111,19.043001633333333,1.8304404627604737e+24
117.08574711666667,19.043001633333333,-3.769821884279285e+26
117.36328497222222,19.043001633333333,-8.850961543096744e+26
117.64082282777778,19.043001633333333,-1.0172064616190619e+27
117.91836068333333,19.043001633333333,-6.673654305762988e+26
118.19589853888888,19.043001633333333,-1.734416030063762e+26
118.47343639444445,19.043001633333333,1.0283116888438767e+26
118.75097425,19.043001633333333,1.1553560052976503e+26
119.02851210555556,19.043001633333333,4.174703090154122e+25
119.30604996111111,19.043001633333333,4.6920345675505016e+24
119.58358781666666,19.043001633333333,1.2841737242536875e+22
119.86112567222222,19.043001633333333,-5.1072416291162534e+22
120.13866352777778,19.043001633333333,-4.4841228776674165e+20
120.41620138333333,19.043001633333333,-5.334522208193404e+21
120.6937392388889,19.043001633333333,-1.695033385499036e+24
120.97127709444445,19.043001633333333,1.9633256059782535e+25
121.24881495,19.043001633333333,4.0521910344500006e+26
121.52635280555556,19.043001633333333,2.0399970473117866e+27
121.80389066111111,19.043001633333333,4.8792409290587e+27
122.08142851666668,19.043001633333333,5.884093633174025e+27
122.35896637222223,19.043001633333333,2.737972605198525e+27
122.63650422777778,19.043001633333333,-4.390795220347906e+25
122.91404208333333,19.043001633333333,-1.2323297466518632e+26
123.19157993888889,19.043001633333333,-1.4022645024611558e+27
123.46911779444444,19.043001633333333,1.541198706016882e+28
123.74665565000001,19.043001633333333,3.0265558036738155e+28
124.02419350555556,19.043001633333333,-4.766494498645272e+28
124.30173136111111,19.043001633333333,-1.443958748575912e+28
124.57926921666667,19.043001633333333,-8.200914825847212e+27
124.85680707222222,19.043001633333333,-1.0161936064839795e+29
125.13434492777779,19.043001633333333,1.5091398700174234e+32
125.41188278333334,19.043001633333333,1.0783701688524345e+34
125.68942063888889,19.043001633333333,2.670914588648541e+35
125.96695849444444,19.043001633333333,3.9471107056738696e+36
126.24449635,19.043001633333333,4.213285724689534e+37
98.76824864999999,19.32056516666667,-2.88803543520235e+43
99.04578650555554,19.32056516666667,-7.372875764976125e+42
99.3233243611111,19.32056516666667,-1.7596100551962987e+42
99.60086221666666,19.32056516666667,-3.882998858363922e+41
99.8784000722222,19.32056516666667,-7.806621915052887e+40
100.15593792777777,19.32056516666667,-1.4003523181866127e+40
100.43347578333332,19.32056516666667,-2.171979470211636e+39
100.71101363888889,19.32056516666667,-2.7660349832993825e+38
100.98855149444444,19.32056516666667,-2.6218300810635893e+37
101.26608934999999,19.32056516666667,-1.4542479931590084e+36
101.54362720555555,19.32056516666667,-1.4757983012053629e+34
101.8211650611111,19.32056516666667,-2.992197890799896e+33
102.09870291666665,19.32056516666667,1.9380942251455e+32
102.37624077222222,19.32056516666667,1.0104668576069397e+33
102.65377862777777,19.32056516666667,2.314194023753903e+32
102.93131648333332,19.32056516666667,-1.881343625842755e+31
103.20885433888888,19.32056516666667,-6.711697064567027e+30
103.48639219444443,19.32056516666667,6.761546743328325e+30
103.76393005,19.32056516666667,3.772301604259754e+30
104.04146790555555,19.32056516666667,7.638983624618918e+29
104.3190057611111,19.32056516666667,4.658993522350704e+28
104.59654361666666,19.32056516666667,2.4693024919080928e+26
104.87408147222222,19.32056516666667,6.350699114166087e+26
105.15161932777777,19.32056516666667,1.8977528733920595e+26
105.42915718333333,19.32056516666667,1.7981119573534387e+27
105.70669503888888,19.32056516666667,1.42924845538319e+27
105.98423289444443,19.32056516666667,3.63795666006216e+26
106.26177075,19.32056516666667,-2.7869794405178275e+24
106.53930860555555,19.32056516666667,-2.5366253751485456e+24
106.81684646111111,19.32056516666667,-6.238524357320176e+24
107.09438431666666,19.32056516666667,-1.4641815874929228e+25
107.37192217222221,19.32056516666667,-4.436152579586784e+24
107.64946002777778,19.32056516666667,2.4506565711109243e+24
107.92699788333333,19.32056516666667,1.3196137948915013e+24
108.20453573888888,19.32056516666667,1.1513971435475602e+22
108.48207359444444,19.32056516666667,3.0977286743531444e+22
108.75961145,19.32056516666667,2.6359755158841377e+22
109.03714930555554,19.32056516666667,1.7158794850333077e+21
109.31468716111111,19.32056516666667,8.462514012438214e+21
109.59222501666666,19.32056516666667,-4.3922950510994463e+18
109.86976287222222,19.32056516666667,-1.967192469998964e+23
110.14730072777778,19.32056516666667,-1.6501085683068495e+24
110.42483858333333,19.32056516666667,-4.842577920492039e+24
110.70237643888889,19.32056516666667,-7.626789710700693e+24
110.97991429444444,19.32056516666667,-7.151861175180418e+24
111.25745214999999,19.32056516666667,-3.750691557020443e+24
111.53499000555556,19.32056516666667,-6.825665761017113e+23
111.8125278611111,19.32056516666667,5.4404607080692365e+22
112.09006571666666,19.32056516666667,-4.247709709030381e+23
112.36760357222222,19.32056516666667,-4.6076503145373556e+23
112.64514142777777,19.32056516666667,-9.90113779274029e+22
112.92267928333334,19.32056516666667,1.5136282946445123e+22
113.20021713888889,19.32056516666667,3.1277472025502535e+20
113.47775499444444,19.32056516666667,-5.521075702195178e+22
113.75529285,19.32056516666667,1.1725998169348027e+23
114.03283070555555,19.32056516666667,3.7619684190780774e+24
114.3103685611111,19.32056516666667,1.574941491734349e+25
114.58790641666667,19.32056516666667,3.182410865286188e+25
114.86544427222222,19.32056516666667,2.9833401908118987e+25
115.14298212777777,19.32056516666667,-1.679258944403218e+25
115.42051998333334,19.32056516666667,-1.0516508209321576e+26
115.69805783888889,19.32056516666667,-1.8540146024612814e+26
115.97559569444445,19.32056516666667,-1.940697114849203e+26
116.25313355,19.32056516666667,-1.1881204927580283e+26
116.53067140555555,19.32056516666667,-2.4717299983825592e+25
116.8082092611111,19.32056516666667,3.2029299293768714e+23
117.08574711666667,19.32056516666667,-6.59632175155152e+25
117.36328497222222,19.32056516666667,-1.54871211067581e+26
117.64082282777778,19.32056516666667,-1.779948516782613e+26
117.91836068333333,19.32056516666667,-1.1679276654588024e+26
118.19589853888888,19.32056516666667,-3.036199124226753e+25
118.47343639444445,19.32056516666667,1.8012592746235736e+25
118.75097425,19.32056516666667,2.0267216053585876e+25
119.02851210555556,19.32056516666667,7.350562310736224e+24
119.30604996111111,19.32056516666667,8.367533075122273e+23
119.58358781666666,19.32056516666667,2.5985046506858076e+21
119.86112567222222,19.32056516666667,-7.862617481762656e+21
120.13866352777778,19.32056516666667,-6.8261135776176685e+19
120.41620138333333,19.32056516666667,3.0704778402862203e+19
120.6937392388889,19.32056516666667,-3.7290280310283156e+23
120.97127709444445,19.32056516666667,3.086340609986168e+24
121.24881495,19.32056516666667,7.05724861290601e+25
121.52635280555556,19.32056516666667,3.581629541110279e+26
121.80389066111111,19.32056516666667,8.578714399208415e+26
122.08142851666668,19.32056516666667,1.0346810101776864e+27
122.35896637222223,19.32056516666667,4.81364491273908e+26
122.63650422777778,19.32056516666667,-7.717473419410884e+24
122.91404208333333,19.32056516666667,-2.165441367782057e+25
123.19157993888889,19.32056516666667,-2.4634664412715666e+26
123.46911779444444,19.32056516666667,2.7069741328277247e+27
123.74665565000001,19.32056516666667,5.314885764587965e+27
124.02419350555556,19.32056516666667,-8.369006560258894e+27
124.30173136111111,19.32056516666667,-2.534939573860385e+27
124.57926921666667,19.32056516666667,-1.4395287976240873e+27
124.85680707222222,19.32056516666667,-1.7835525118436626e+28
125.13434492777779,19.32056516666667,2.6484731464001414e+31
125.41188278333334,19.32056516666667,1.892322199768817e+33
125.68942063888889,19.32056516666667,4.686538913829023e+34
125.96695849444444,19.32056516666667,6.925320679679128e+35
126.24449635,19.32056516666667,7.391843321553114e+36
98.76824864999999,19.5981287,-4.2515249003615524e+42
99.04578650555554,19.5981287,-1.0853610365547907e+42
99.3233243611111,19.5981287,-2.590290646743067e+41
99.60086221666666,19.5981287,-5.716019142929454e+40
99.8784000722222,19.5981287,-1.1491677805397586e+40
100.15593792777777,19.5981287,-2.061346240645738e+39
100.43347578333332,19.5981287,-3.1971428036467566e+38
100.71101363888889,19.5981287,-4.071513668722385e+37
100.98855149444444,19.5981287,-3.859168412709362e+36
101.26608934999999,19.5981287,-2.1405109195645036e+35
101.54362720555555,19.5981287,-2.1721723431029209e+33
101.8211650611111,19.5981287,-4.403966073527437e+32
102.09870291666665,19.5981287,2.8524127414859476e+31
102.37624077222222,19.5981287,1.4870990052436433e+32
102.65377862777777,19.5981287,3.405594297529603e+31
102.93131648333332,19.5981287,-2.7684016010410023e+30
103.20885433888888,19.5981287,-9.87527190918613e+29
103.48639219444443,19.5981287,9.947116029555548e+29
103.76393005,19.5981287,5.548155312010537e+29
104.04146790555555,19.5981287,1.1229413455047775e+29
104.3190057611111,19.5981287,6.837665955157321e+27
104.59654361666666,19.5981287,3.734679046141923e+25
104.87408147222222,19.5981287,9.372316149720574e+25
105.15161932777777,19.5981287,2.7973926367606854e+25
105.42915718333333,19.5981287,2.6493680228241936e+26
105.70669503888888,19.5981287,2.1054068783556308e+26
105.98423289444443,19.5981287,5.358285599502478e+25
106.26177075,19.5981287,-4.104509121464419e+23
106.53930860555555,19.5981287,-3.735546704185488e+23
106.81684646111111,19.5981287,-9.186659111570347e+23
107.09438431666666,19.5981287,-2.156026164302509e+24
107.37192217222221,19.5981287,-6.532112929829374e+23
107.64946002777778,19.5981287,3.6084669468742315e+23
107.92699788333333,19.5981287,1.9430622799898287e+23
108.20453573888888,19.5981287,1.6954146566290963e+21
108.48207359444444,19.5981287,4.561759652976972e+21
108.75961145,19.5981287,3.8831543019973105e+21
109.03714930555554,19.5981287,2.510719031034864e+20
109.31468716111111,19.5981287,1.2449367983738868e+21
109.59222501666666,19.5981287,-6.463202802703078e+17
109.86976287222222,19.5981287,-2.8949014849652504e+22
110.14730072777778,19.5981287,-2.428337052655391e+23
110.42483858333333,19.5981287,-7.126455899975665e+23
110.70237643888889,19.5981287,-1.1223657920331911e+24
110.97991429444444,19.5981287,-1.0524566088318762e+24
111.25745214999999,19.5981287,-5.519331305268451e+23
111.53499000555556,19.5981287,-1.0044025765781349e+23
111.8125278611111,19.5981287,8.005410727604694e+21
112.09006571666666,19.5981287,-6.250064917869784e+22
112.36760357222222,19.5981287,-6.7793097059392035e+22
112.64514142777777,19.5981287,-1.4566519350110546e+22
112.92267928333334,19.5981287,2.2264740717144302e+21
113.20021713888889,19.5981287,4.595110720365843e+19
113.47775499444444,19.5981287,-8.127344384180272e+21
113.75529285,19.5981287,1.7255617949655707e+22
114.03283070555555,19.5981287,5.535335781788221e+23
114.3103685611111,19.5981287,2.3171757744241402e+24
114.58790641666667,19.5981287,4.681902708584037e+24
114.86544427222222,19.5981287,4.3887697832747534e+24
115.14298212777777,19.5981287,-2.4702021115941475e+24
115.42051998333334,19.5981287,-1.5468974487606588e+25
115.69805783888889,19.5981287,-2.726958043104687e+25
115.97559569444445,19.5981287,-2.8542948539821285e+25
116.25313355,19.5981287,-1.7473437911909583e+25
116.53067140555555,19.5981287,-3.6349456287929375e+24
116.8082092611111,19.5981287,4.710072497484397e+22
117.08574711666667,19.5981287,-9.700037844103832e+24
117.36328497222222,19.5981287,-2.2774471605408068e+25
117.64082282777778,19.5981287,-2.6176878938384252e+25
117.91836068333333,19.5981287,-1.717945299984372e+25
118.19589853888888,19.5981287,-4.4679125606869965e+24
118.47343639444445,19.5981287,2.6529993246957224e+24
118.75097425,19.5981287,2.991028865673316e+24
119.02851210555556,19.5981287,1.0902918295924974e+24
119.30604996111111,19.5981287,1.2622737806450501e+23
119.58358781666666,19.5981287,4.524287208238007e+20
119.86112567222222,19.5981287,-9.425577030061697e+20
120.13866352777778,19.5981287,-8.011625973956674e+18
120.41620138333333,19.5981287,1.9669865974351266e+20
120.6937392388889,19.5981287,-7.0241126315074815e+22
120.97127709444445,19.5981287,3.806270020700611e+23
121.24881495,19.5981287,1.0289650837810463e+25
121.52635280555556,19.5981287,5.284136751945069e+25
121.80389066111111,19.5981287,1.2684998766296712e+26
122.08142851666668,19.5981287,1.5304817159826007e+26
122.35896637222223,19.5981287,7.119246810451021e+25
122.63650422777778,19.5981287,-1.1410813697467775e+24
122.91404208333333,19.5981287,-3.200818427030882e+24
123.19157993888889,19.5981287,-3.6403368077345e+25
123.46911779444444,19.5981287,3.999179295288439e+26
123.74665565000001,19.5981287,7.850269080925344e+26
124.02419350555556,19.5981287,-1.2358889023294709e+27
124.30173136111111,19.5981287,-3.742810495611099e+26
124.57926921666667,19.5981287,-2.1251215470628823e+26
124.85680707222222,19.5981287,-2.632629988749951e+27
125.13434492777779,19.5981287,3.9088256006469676e+30
125.41188278333334,19.5981287,2.792531123874002e+32
125.68942063888889,19.5981287,6.91531660336569e+33
125.96695849444444,19.5981287,1.0217877625465756e+35
126.24449635,19.5981287,1.0905311413665284e+36
98.76824864999999,19.875692233333336,-4.730993991394718e+41
99.04578650555554,19.875692233333336,-1.2077477591543076e+41
99.3233243611111,19.875692233333336,-2.8823351117185393e+40
99.60086221666666,19.875692233333336,-6.360381587727159e+39
99.8784000722222,19.875692233333336,-1.2786920131825476e+39
100.15593792777777,19.875692233333336,-2.293643293434219e+38
100.43347578333332,19.875692233333336,-3.557367105113575e+37
100.71101363888889,19.875692233333336,-4.530158770759923e+36
100.98855149444444,19.875692233333336,-4.2937930602929156e+35
101.26608934999999,19.875692233333336,-2.381515494551109e+34
101.54362720555555,19.875692233333336,-2.4166693324300464e+32
101.8211650611111,19.875692233333336,-4.8995008829601475e+31
102.09870291666665,19.875692233333336,3.1732364325275833e+30
102.37624077222222,19.875692233333336,1.6542775890400106e+31
102.65377862777777,19.875692233333336,3.788213973509774e+30
102.93131648333332,19.875692233333336,-3.07918466269434e+29
103.20885433888888,19.875692233333336,-1.098266766093304e+29
103.48639219444443,19.875692233333336,1.1060767542445765e+29
103.76393005,19.875692233333336,6.167648511494488e+28
104.04146790555555,19.875692233333336,1.2476457380433514e+28
104.3190057611111,19.875692233333336,7.583761235828757e+26
104.59654361666666,19.875692233333336,4.2740186689958573e+24
104.87408147222222,19.875692233333336,1.0456689860940396e+25
105.15161932777777,19.875692233333336,3.1171615606393156e+24
105.42915718333333,19.875692233333336,2.9508457740264973e+25
105.70669503888888,19.875692233333336,2.344422702903607e+25
105.98423289444443,19.875692233333336,5.965697697182796e+24
106.26177075,19.875692233333336,-4.569330301555619e+22
106.53930860555555,19.875692233333336,-4.158278250591286e+22
106.81684646111111,19.875692233333336,-1.0225704086569575e+23
107.09438431666666,19.875692233333336,-2.399782773018228e+23
107.37192217222221,19.875692233333336,-7.2704172667411815e+22
107.64946002777778,19.875692233333336,4.016262004104714e+22
107.92699788333333,19.875692233333336,2.1626577477597623e+22
108.20453573888888,19.875692233333336,1.887092741198266e+20
108.48207359444444,19.875692233333336,5.0781019291161094e+20
108.75961145,19.875692233333336,4.3247068360774654e+20
109.03714930555554,19.875692233333336,2.7714891097368044e+19
109.31468716111111,19.875692233333336,1.384022957249367e+20
109.59222501666666,19.875692233333336,-7.187647954525262e+16
109.86976287222222,19.875692233333336,-3.219689187230354e+21
110.14730072777778,19.875692233333336,-2.7008626877847193e+22
110.42483858333333,19.875692233333336,-7.92626695866533e+22
110.70237643888889,19.875692233333336,-1.2483162327361718e+23
110.97991429444444,19.875692233333336,-1.1705372637627219e+23
111.25745214999999,19.875692233333336,-6.138397571651501e+22
111.53499000555556,19.875692233333336,-1.1170194691871037e+22
111.8125278611111,19.875692233333336,8.90261138367946e+20
112.09006571666666,19.875692233333336,-6.950155006432151e+21
112.36760357222222,19.875692233333336,-7.538134325025884e+21
112.64514142777777,19.875692233333336,-1.6195197516768621e+21
112.92267928333334,19.875692233333336,2.4748413541204787e+20
113.20021713888889,19.875692233333336,5.098745703254362e+18
113.47775499444444,19.875692233333336,-9.043798425750811e+20
113.75529285,19.875692233333336,1.9192422626447883e+21
114.03283070555555,19.875692233333336,6.1556296309319085e+22
114.3103685611111,19.875692233333336,2.5765708806067342e+23
114.58790641666667,19.875692233333336,5.205575219273998e+23
114.86544427222222,19.875692233333336,4.8792823857821746e+23
115.14298212777777,19.875692233333336,-2.7460857000755973e+23
115.42051998333334,19.875692233333336,-1.7195405799025663e+24
115.69805783888889,19.875692233333336,-3.0310938981247273e+24
115.97559569444445,19.875692233333336,-3.172421454780105e+24
116.25313355,19.875692233333336,-1.9419745346279778e+24
116.53067140555555,19.875692233333336,-4.039615148910381e+23
116.8082092611111,19.875692233333336,5.234234709448727e+21
117.08574711666667,19.875692233333336,-1.0779415751503787e+24
117.36328497222222,19.875692233333336,-2.5309743709506725e+24
117.64082282777778,19.875692233333336,-2.909469912778981e+24
117.91836068333333,19.875692233333336,-1.9100019116950126e+24
118.19589853888888,19.875692233333336,-4.970461414787644e+23
118.47343639444445,19.875692233333336,2.955190718308614e+23
118.75097425,19.875692233333336,3.341119045074973e+23
119.02851210555556,19.875692233333336,1.2264802769697427e+23
119.30604996111111,19.875692233333336,1.452533827009129e+22
119.58358781666666,19.875692233333336,6.119068358432807e+19
119.86112567222222,19.875692233333336,-7.175148326432555e+19
120.13866352777778,19.875692233333336,-5.778821733653816e+17
120.41620138333333,19.875692233333336,5.158775089352109e+19
120.6937392388889,19.875692233333336,-1.0217014800375102e+22
120.97127709444445,19.875692233333336,3.04365506525643e+22
121.24881495,19.875692233333336,1.126588282593639e+24
121.52635280555556,19.875692233333336,5.88881626616734e+24
121.80389066111111,19.875692233333336,1.4186591740087996e+25
122.08142851666668,19.875692233333336,1.7128827337566967e+25
122.35896637222223,19.875692233333336,7.96731083716665e+24
122.63650422777778,19.875692233333336,-1.2766578354809622e+23
122.91404208333333,19.875692233333336,-3.579940929875472e+23
123.19157993888889,19.875692233333336,-4.070198430416447e+24
123.46911779444444,19.875692233333336,4.470074941328687e+25
123.74665565000001,19.875692233333336,8.772254224649123e+25
124.02419350555556,19.875692233333336,-1.3807065430691631e+26
124.30173136111111,19.875692233333336,-4.180483432304634e+25
124.57926921666667,19.875692233333336,-2.37317226619973e+25
124.85680707222222,19.875692233333336,-2.9394153915466762e+26
125.13434492777779,19.875692233333336,4.3636583938110576e+29
125.41188278333334,19.875692233333336,3.1170404241192316e+31
125.68942063888889,19.875692233333336,7.717954639366738e+32
125.96695849444444,19.875692233333336,1.140254064804998e+34
126.24449635,19.875692233333336,1.2168419901953277e+35
98.76824864999999,20.153255766666668,-2.5933029877095853e+40
99.04578650555554,20.153255766666668,-6.620189276955562e+39
99.3233243611111,20.153255766666668,-1.5799069740980298e+39
99.60086221666666,20.153255766666668,-3.4862827639227014e+38
99.8784000722222,20.153255766666668,-7.008696011225552e+37
100.15593792777777,20.153255766666668,-1.2571535649303843e+37
100.43347578333332,20.153255766666668,-1.949761780220529e+36
100.71101363888889,20.153255766666668,-2.4828803294148688e+35
100.98855149444444,20.153255766666668,-2.3532705362615527e+34
101.26608934999999,20.153255766666668,-1.3051822772641096e+33
101.54362720555555,20.153255766666668,-1.3244033384186244e+31
101.8211650611111,20.153255766666668,-2.684960663798978e+30
102.09870291666665,20.153255766666668,1.738876027135871e+29
102.37624077222222,20.153255766666668,9.064641618813028e+29
102.65377862777777,20.153255766666668,2.0756162540801877e+29
