Longitude,Latitude,Cd_cubic_interpolated
125.68942063888889,18.7654381,
125.96695849444444,18.7654381,
126.24449635,18.7654381,
98.76824864999999,19.043001633333333,
99.04578650555554,19.043001633333333,
99.3233243611111,19.043001633333333,
99.60086221666666,19.043001633333333,
99.8784000722222,19.043001633333333,
100.15593792777777,19.043001633333333,
100.43347578333332,19.043001633333333,
100.71101363888889,19.043001633333333,
100.98855149444444,19.043001633333333,
101.26608934999999,19.043001633333333,
101.54362720555555,19.043001633333333,
101.8211650611111,19.043001633333333,
102.09870291666665,19.043001633333333,
102.37624077222222,19.043001633333333,
102.65377862777777,19.043001633333333,
102.93131648333332,19.043001633333333,
103.20885433888888,19.043001633333333,
103.48639219444443,19.043001633333333,
103.76393005,19.043001633333333,
104.04146790555555,19.043001633333333,
104.3190057611111,19.043001633333333,
104.59654361666666,19.043001633333333,
104.87408147222222,19.043001633333333,
105.15161932777777,19.043001633333333,
105.42915718333333,19.043001633333333,
105.70669503888888,19.043001633333333,
105.98423289444443,19.043001633333333,
106.26177075,19.043001633333333,
106.53930860555555,19.043001633333333,
106.81684646111111,19.043001633333333,
107.09438431666666,19.043001633333333,
107.37192217222221,19.043001633333333,
107.64946002777778,19.043001633333333,
107.92699788333333,19.043001633333333,
108.20453573888888,19.043001633333333,
108.48207359444444,19.043001633333333,
108.75961145,19.043001633333333,
109.03714930555554,19.043001633333333,
109.31468716111111,19.043001633333333,
109.59222501666666,19.043001633333333,
109.86976287222222,19.043001633333333,
110.14730072777778,19.043001633333333,
110.42483858333333,19.043001633333333,
110.70237643888889,19.043001633333333,
110.97991429444444,19.043001633333333,
111.25745214999999,19.043001633333333,
111.53499000555556,19.043001633333333,
111.8125278611111,19.043001633333333,
112.09006571666666,19.043001633333333,
112.36760357222222,19.043001633333333,
112.64514142777777,19.043001633333333,
112.92267928333334,19.043001633333333,
113.20021713888889,19.043001633333333,
113.47775499444444,19.043001633333333,
113.75529285,19.043001633333333,
114.03283070555555,19.043001633333333,
114.3103685611111,19.043001633333333,
114.58790641666667,19.043001633333333,
114.86544427222222,19.043001633333333,
115.14298212777777,19.043001633333333,
115.42051998333334,19.043001633333333,
115.69805783888889,19.043001633333333,
115.97559569444445,19.043001633333333,
116.25313355,19.043001633333333,
116.53067140555555,19.043001633333333,
116.8082092611111,19.043001633333333,
117.08574711666667,19.043001633333333,
117.36328497222222,19.043001633333333,
117.64082282777778,19.043001633333333,
117.91836068333333,19.043001633333333,
118.19589853888888,19.043001633333333,
118.47343639444445,19.043001633333333,
118.75097425,19.043001633333333,
119.02851210555556,19.043001633333333,
119.30604996111111,19.043001633333333,
119.58358781666666,19.043001633333333,
119.86112567222222,19.043001633333333,
120.13866352777778,19.043001633333333,
120.41620138333333,19.043001633333333,
120.6937392388889,19.043001633333333,
120.97127709444445,19.043001633333333,
121.24881495,19.043001633333333,
121.52635280555556,19.043001633333333,
121.80389066111111,19.043001633333333,
122.08142851666668,19.043001633333333,
122.35896637222223,19.043001633333333,
122.63650422777778,19.043001633333333,
122.91404208333333,19.043001633333333,
123.19157993888889,19.043001633333333,
123.46911779444444,19.043001633333333,
123.74665565000001,19.043001633333333,
124.02419350555556,19.043001633333333,
124.30173136111111,19.043001633333333,
124.57926921666667,19.043001633333333,
124.85680707222222,19.043001633333333,
125.13434492777779,19.043001633333333,
125.41188278333334,19.043001633333333,
125.68942063888889,19.043001633333333,
125.96695849444444,19.043001633333333,
126.24449635,19.043001633333333,
98.76824864999999,19.32056516666667,
99.04578650555554,19.32056516666667,
99.3233243611111,19.32056516666667,
99.60086221666666,19.32056516666667,
99.8784000722222,19.32056516666667,
100.15593792777777,19.32056516666667,
100.43347578333332,19.32056516666667,
100.71101363888889,19.32056516666667,
100.98855149444444,19.32056516666667,
101.26608934999999,19.32056516666667,
101.54362720555555,19.32056516666667,
101.8211650611111,19.32056516666667,
102.09870291666665,19.32056516666667,
102.37624077222222,19.32056516666667,
102.65377862777777,19.32056516666667,
102.93131648333332,19.32056516666667,
103.20885433888888,19.32056516666667,
103.48639219444443,19.32056516666667,
103.76393005,19.32056516666667,
104.04146790555555,19.32056516666667,
104.3190057611111,19.32056516666667,
104.59654361666666,19.32056516666667,
104.87408147222222,19.32056516666667,
105.15161932777777,19.32056516666667,
105.42915718333333,19.32056516666667,
105.70669503888888,19.32056516666667,
105.98423289444443,19.32056516666667,
106.26177075,19.32056516666667,
106.53930860555555,19.32056516666667,
106.81684646111111,19.32056516666667,
107.09438431666666,19.32056516666667,
107.37192217222221,19.32056516666667,
107.64946002777778,19.32056516666667,
107.92699788333333,19.32056516666667,
108.20453573888888,19.32056516666667,
108.48207359444444,19.32056516666667,
108.75961145,19.32056516666667,
109.03714930555554,19.32056516666667,
109.31468716111111,19.32056516666667,
109.59222501666666,19.32056516666667,
109.86976287222222,19.32056516666667,
110.14730072777778,19.32056516666667,
110.42483858333333,19.32056516666667,
110.70237643888889,19.32056516666667,
110.97991429444444,19.32056516666667,
111.25745214999999,19.32056516666667,
111.53499000555556,19.32056516666667,
111.8125278611111,19.32056516666667,
112.09006571666666,19.32056516666667,
112.36760357222222,19.32056516666667,
112.64514142777777,19.32056516666667,
112.92267928333334,19.32056516666667,
113.20021713888889,19.32056516666667,
113.47775499444444,19.32056516666667,
113.75529285,19.32056516666667,
114.03283070555555,19.32056516666667,
114.3103685611111,19.32056516666667,
114.58790641666667,19.32056516666667,
114.86544427222222,19.32056516666667,
115.14298212777777,19.32056516666667,
115.42051998333334,19.32056516666667,
115.69805783888889,19.32056516666667,
115.97559569444445,19.32056516666667,
116.25313355,19.32056516666667,
116.53067140555555,19.32056516666667,
116.8082092611111,19.32056516666667,
117.08574711666667,19.32056516666667,
117.36328497222222,19.32056516666667,
117.64082282777778,19.32056516666667,
117.91836068333333,19.32056516666667,
118.19589853888888,19.32056516666667,
118.47343639444445,19.32056516666667,
118.75097425,19.32056516666667,
119.02851210555556,19.32056516666667,
119.30604996111111,19.32056516666667,
119.58358781666666,19.32056516666667,
119.86112567222222,19.32056516666667,
120.13866352777778,19.32056516666667,
120.41620138333333,19.32056516666667,
120.6937392388889,19.32056516666667,
120.97127709444445,19.32056516666667,
121.24881495,19.32056516666667,
121.52635280555556,19.32056516666667,
121.80389066111111,19.32056516666667,
122.08142851666668,19.32056516666667,
122.35896637222223,19.32056516666667,
122.63650422777778,19.32056516666667,
122.91404208333333,19.32056516666667,
123.19157993888889,19.32056516666667,
123.46911779444444,19.32056516666667,
123.74665565000001,19.32056516666667,
124.02419350555556,19.32056516666667,
124.30173136111111,19.32056516666667,
124.57926921666667,19.32056516666667,
124.85680707222222,19.32056516666667,
125.13434492777779,19.32056516666667,
125.41188278333334,19.32056516666667,
125.68942063888889,19.32056516666667,
125.96695849444444,19.32056516666667,
126.24449635,19.32056516666667,
98.76824864999999,19.5981287,
99.04578650555554,19.5981287,
99.3233243611111,19.5981287,
99.60086221666666,19.5981287,
99.8784000722222,19.5981287,
100.15593792777777,19.5981287,
100.43347578333332,19.5981287,
100.71101363888889,19.5981287,
100.98855149444444,19.5981287,
101.26608934999999,19.5981287,
101.54362720555555,19.5981287,
101.8211650611111,19.5981287,
102.09870291666665,19.5981287,
102.37624077222222,19.5981287,
102.65377862777777,19.5981287,
102.93131648333332,19.5981287,
103.20885433888888,19.5981287,
103.48639219444443,19.5981287,
103.76393005,19.5981287,
104.04146790555555,19.5981287,
104.3190057611111,19.5981287,
104.59654361666666,19.5981287,
104.87408147222222,19.5981287,
105.15161932777777,19.5981287,
105.42915718333333,19.5981287,
105.70669503888888,19.5981287,
105.98423289444443,19.5981287,
106.26177075,19.5981287,
106.53930860555555,19.5981287,
106.81684646111111,19.5981287,
107.09438431666666,19.5981287,
107.37192217222221,19.5981287,
107.64946002777778,19.5981287,
107.92699788333333,19.5981287,
108.20453573888888,19.5981287,
108.48207359444444,19.5981287,
108.75961145,19.5981287,
109.03714930555554,19.5981287,
109.31468716111111,19.5981287,
109.59222501666666,19.5981287,
109.86976287222222,19.5981287,
110.14730072777778,19.5981287,
110.42483858333333,19.5981287,
110.70237643888889,19.5981287,
110.97991429444444,19.5981287,
111.25745214999999,19.5981287,
111.53499000555556,19.5981287,
111.8125278611111,19.5981287,
112.09006571666666,19.5981287,
112.36760357222222,19.5981287,
112.64514142777777,19.5981287,
112.92267928333334,19.5981287,
113.20021713888889,19.5981287,
113.47775499444444,19.5981287,
113.75529285,19.5981287,
114.03283070555555,19.5981287,
114.3103685611111,19.5981287,
114.58790641666667,19.5981287,
114.86544427222222,19.5981287,
115.14298212777777,19.5981287,
115.42051998333334,19.5981287,
115.69805783888889,19.5981287,
115.97559569444445,19.5981287,
116.25313355,19.5981287,
116.53067140555555,19.5981287,
116.8082092611111,19.5981287,
117.08574711666667,19.5981287,
117.36328497222222,19.5981287,
117.64082282777778,19.5981287,
117.91836068333333,19.5981287,
118.19589853888888,19.5981287,
118.47343639444445,19.5981287,
118.75097425,19.5981287,
119.02851210555556,19.5981287,
119.30604996111111,19.5981287,
119.58358781666666,19.5981287,
119.86112567222222,19.5981287,
120.13866352777778,19.5981287,
120.41620138333333,19.5981287,
120.6937392388889,19.5981287,
120.97127709444445,19.5981287,
121.24881495,19.5981287,
121.52635280555556,19.5981287,
121.80389066111111,19.5981287,
122.08142851666668,19.5981287,
122.35896637222223,19.5981287,
122.63650422777778,19.5981287,
122.91404208333333,19.5981287,
123.19157993888889,19.5981287,
123.46911779444444,19.5981287,
123.74665565000001,19.5981287,
124.02419350555556,19.5981287,
124.30173136111111,19.5981287,
124.57926921666667,19.5981287,
124.85680707222222,19.5981287,
125.13434492777779,19.5981287,
125.41188278333334,19.5981287,
125.68942063888889,19.5981287,
125.96695849444444,19.5981287,
126.24449635,19.5981287,
98.76824864999999,19.875692233333336,
99.04578650555554,19.875692233333336,
99.3233243611111,19.875692233333336,
99.60086221666666,19.875692233333336,
99.8784000722222,19.875692233333336,
100.15593792777777,19.875692233333336,
100.43347578333332,19.875692233333336,
100.71101363888889,19.875692233333336,
100.98855149444444,19.875692233333336,
101.26608934999999,19.875692233333336,
101.54362720555555,19.875692233333336,
101.8211650611111,19.875692233333336,
102.09870291666665,19.875692233333336,
102.37624077222222,19.875692233333336,
102.65377862777777,19.875692233333336,
102.93131648333332,19.875692233333336,
103.20885433888888,19.875692233333336,
103.48639219444443,19.875692233333336,
103.76393005,19.875692233333336,
104.04146790555555,19.875692233333336,
104.3190057611111,19.875692233333336,
104.59654361666666,19.875692233333336,
104.87408147222222,19.875692233333336,
105.15161932777777,19.875692233333336,
105.42915718333333,19.875692233333336,
105.70669503888888,19.875692233333336,
105.98423289444443,19.875692233333336,
106.26177075,19.875692233333336,
106.53930860555555,19.875692233333336,
106.81684646111111,19.875692233333336,
107.09438431666666,19.875692233333336,
107.37192217222221,19.875692233333336,
107.64946002777778,19.875692233333336,
107.92699788333333,19.875692233333336,
108.20453573888888,19.875692233333336,
108.48207359444444,19.875692233333336,
108.75961145,19.875692233333336,
109.03714930555554,19.875692233333336,
109.31468716111111,19.875692233333336,
109.59222501666666,19.875692233333336,
109.86976287222222,19.875692233333336,
110.14730072777778,19.875692233333336,
110.42483858333333,19.875692233333336,
110.70237643888889,19.875692233333336,
110.97991429444444,19.875692233333336,
111.25745214999999,19.875692233333336,
111.53499000555556,19.875692233333336,
111.8125278611111,19.875692233333336,
112.09006571666666,19.875692233333336,
112.36760357222222,19.875692233333336,
112.64514142777777,19.875692233333336,
112.92267928333334,19.875692233333336,
113.20021713888889,19.875692233333336,
113.47775499444444,19.875692233333336,
113.75529285,19.875692233333336,
114.03283070555555,19.875692233333336,
114.3103685611111,19.875692233333336,
114.58790641666667,19.875692233333336,
114.86544427222222,19.875692233333336,
115.14298212777777,19.875692233333336,
115.42051998333334,19.875692233333336,
115.69805783888889,19.875692233333336,
115.97559569444445,19.875692233333336,
116.25313355,19.875692233333336,
116.53067140555555,19.875692233333336,
116.8082092611111,19.875692233333336,
117.08574711666667,19.875692233333336,
117.36328497222222,19.875692233333336,
117.64082282777778,19.875692233333336,
117.91836068333333,19.875692233333336,
118.19589853888888,19.875692233333336,
118.47343639444445,19.875692233333336,
118.75097425,19.875692233333336,
119.02851210555556,19.875692233333336,
119.30604996111111,19.875692233333336,
119.58358781666666,19.875692233333336,
119.86112567222222,19.875692233333336,
120.13866352777778,19.875692233333336,
120.41620138333333,19.875692233333336,
120.6937392388889,19.875692233333336,
120.97127709444445,19.875692233333336,
121.24881495,19.875692233333336,
121.52635280555556,19.875692233333336,
121.80389066111111,19.875692233333336,
122.08142851666668,19.875692233333336,
122.35896637222223,19.875692233333336,
122.63650422777778,19.875692233333336,
122.91404208333333,19.875692233333336,
123.19157993888889,19.875692233333336,
123.46911779444444,19.875692233333336,
123.74665565000001,19.875692233333336,
124.02419350555556,19.875692233333336,
124.30173136111111,19.875692233333336,
124.57926921666667,19.875692233333336,
124.85680707222222,19.875692233333336,
125.13434492777779,19.875692233333336,
125.41188278333334,19.875692233333336,
125.68942063888889,19.875692233333336,
125.96695849444444,19.875692233333336,
126.24449635,19.875692233333336,
98.76824864999999,20.153255766666668,
99.04578650555554,20.153255766666668,
99.3233243611111,20.153255766666668,
99.60086221666666,20.153255766666668,
99.8784000722222,20.153255766666668,
100.15593792777777,20.153255766666668,
100.43347578333332,20.153255766666668,
100.71101363888889,20.153255766666668,0.5022676674034604
100.98855149444444,20.153255766666668,0.36162335935722567
101.26608934999999,20.153255766666668,0.30290959508268656
101.54362720555555,20.153255766666668,0.18507358844266233
101.8211650611111,20.153255766666668,0.06836488720771061
102.09870291666665,20.153255766666668,-0.00915152815786326
102.37624077222222,20.153255766666668,-0.05831400675751327
102.65377862777777,20.153255766666668,-0.10427510575074811
102.93131648333332,20.153255766666668,-0.158642918764014
103.20885433888888,20.153255766666668,-0.20348809579768248
103.48639219444443,20.153255766666668,-0.13079535575147042
103.76393005,20.153255766666668,0.06841219663738933
104.04146790555555,20.153255766666668,0.2942160451840827
104.3190057611111,20.153255766666668,0.7385994283325905
104.59654361666666,20.153255766666668,1.3464113360809318
104.87408147222222,20.153255766666668,0.5254585014984119
105.15161932777777,20.153255766666668,0.2964053510517358
105.42915718333333,20.153255766666668,0.30939231444606635
105.70669503888888,20.153255766666668,0.49424814269371187
105.98423289444443,20.153255766666668,0.6418774529410558
106.26177075,20.153255766666668,0.6045447822357157
106.53930860555555,20.153255766666668,0.43684412894848235
106.81684646111111,20.153255766666668,0.2320381694714825
107.09438431666666,20.153255766666668,0.13944861264085087
107.37192217222221,20.153255766666668,0.013165286362485065
107.64946002777778,20.153255766666668,0.13304521770226965
107.92699788333333,20.153255766666668,0.1329560511444959
108.20453573888888,20.153255766666668,0.20343487511986963
108.48207359444444,20.153255766666668,0.2788888338519736
108.75961145,20.153255766666668,0.3220956812209534
109.03714930555554,20.153255766666668,0.32427104509286997
109.31468716111111,20.153255766666668,0.29358923090457234
109.59222501666666,20.153255766666668,0.25111256085799954
109.86976287222222,20.153255766666668,0.1736374097441264
110.14730072777778,20.153255766666668,0.08960928726283979
110.42483858333333,20.153255766666668,0.04569787326725697
110.70237643888889,20.153255766666668,0.056927286333601904
110.97991429444444,20.153255766666668,0.07716492282544904
111.25745214999999,20.153255766666668,0.08311079232533841
111.53499000555556,20.153255766666668,0.07834743753918755
111.8125278611111,20.153255766666668,0.0670286029063605
112.09006571666666,20.153255766666668,0.06388121508799574
112.36760357222222,20.153255766666668,0.07522209150963866
112.64514142777777,20.153255766666668,0.10255529648488677
112.92267928333334,20.153255766666668,0.14587646211922622
113.20021713888889,20.153255766666668,0.18678008294338835
113.47775499444444,20.153255766666668,0.21725735524784334
113.75529285,20.153255766666668,0.23453845530853715
114.03283070555555,20.153255766666668,0.23580214013792616
114.3103685611111,20.153255766666668,0.22177742364690717
114.58790641666667,20.153255766666668,0.20867217778161717
114.86544427222222,20.153255766666668,0.2160026420727874
115.14298212777777,20.153255766666668,0.34806981977750795
115.42051998333334,20.153255766666668,0.33597678526542296
115.69805783888889,20.153255766666668,0.2768424434935354
115.97559569444445,20.153255766666668,0.4679292895931067
116.25313355,20.153255766666668,1.3258710004063194
116.53067140555555,20.153255766666668,0.30579614513687237
116.8082092611111,20.153255766666668,-0.10780784518567083
117.08574711666667,20.153255766666668,-0.16119422452455184
117.36328497222222,20.153255766666668,0.031359202453788405
117.64082282777778,20.153255766666668,0.3734581577738163
117.91836068333333,20.153255766666668,0.5862014757149998
118.19589853888888,20.153255766666668,0.6587539703010742
118.47343639444445,20.153255766666668,0.6074977148137545
118.75097425,20.153255766666668,0.4671867501718739
119.02851210555556,20.153255766666668,0.4447188555864558
119.30604996111111,20.153255766666668,0.44586876495804295
119.58358781666666,20.153255766666668,0.7325300877951879
119.86112567222222,20.153255766666668,0.7659839565124553
120.13866352777778,20.153255766666668,0.4779352263318584
120.41620138333333,20.153255766666668,0.17127408945755057
120.6937392388889,20.153255766666668,0.44082360210609994
120.97127709444445,20.153255766666668,0.5250883854520273
121.24881495,20.153255766666668,0.45278105154726445
121.52635280555556,20.153255766666668,0.4167229541553064
121.80389066111111,20.153255766666668,0.43086036359126345
122.08142851666668,20.153255766666668,0.47361965202969264
122.35896637222223,20.153255766666668,0.8938676766378408
122.63650422777778,20.153255766666668,1.1085522658614166
122.91404208333333,20.153255766666668,1.1357422036683327
123.19157993888889,20.153255766666668,0.5655262635829101
123.46911779444444,20.153255766666668,0.3430965141001484
123.74665565000001,20.153255766666668,
124.02419350555556,20.153255766666668,
124.30173136111111,20.153255766666668,
124.57926921666667,20.153255766666668,
124.85680707222222,20.153255766666668,
125.13434492777779,20.153255766666668,
125.41188278333334,20.153255766666668,
125.68942063888889,20.153255766666668,
125.96695849444444,20.153255766666668,
126.24449635,20.153255766666668,
98.76824864999999,20.4308193,
99.04578650555554,20.4308193,
99.3233243611111,20.4308193,
99.60086221666666,20.4308193,
99.8784000722222,20.4308193,
100.15593792777777,20.4308193,
100.43347578333332,20.4308193,0.4600186951118399
100.71101363888889,20.4308193,0.6958875727134779
100.98855149444444,20.4308193,0.3405496175340693
101.26608934999999,20.4308193,0.3644535642222584
101.54362720555555,20.4308193,0.4092383824268115
101.8211650611111,20.4308193,0.5211844070774381
102.09870291666665,20.4308193,0.6728034689338539
102.37624077222222,20.4308193,0.36386891800555043
102.65377862777777,20.4308193,0.5605152249504183
102.93131648333332,20.4308193,0.747805381587061
103.20885433888888,20.4308193,0.7891159544497814
103.48639219444443,20.4308193,0.6428026869052949
103.76393005,20.4308193,0.3817826632482567
104.04146790555555,20.4308193,0.3672949688023263
104.3190057611111,20.4308193,0.4962277846715743
104.59654361666666,20.4308193,0.6595165673837114
104.87408147222222,20.4308193,0.3655417842613817
105.15161932777777,20.4308193,0.1505719040687467
105.42915718333333,20.4308193,0.4107227383214678
105.70669503888888,20.4308193,0.7508218161873174
105.98423289444443,20.4308193,0.7205614719069731
106.26177075,20.4308193,0.527007272449329
106.53930860555555,20.4308193,0.33746394086432463
106.81684646111111,20.4308193,0.3637451301769099
107.09438431666666,20.4308193,0.4174275917451473
107.37192217222221,20.4308193,-0.15566612007673294
107.64946002777778,20.4308193,0.08776972584522705
107.92699788333333,20.4308193,0.29953189010588943
108.20453573888888,20.4308193,0.2455848250658038
108.48207359444444,20.4308193,0.2272026707801259
108.75961145,20.4308193,0.37709116291275446
109.03714930555554,20.4308193,0.6822471088801645
109.31468716111111,20.4308193,0.8242511005132228
109.59222501666666,20.4308193,0.9101307501703195
109.86976287222222,20.4308193,0.9220060844776076
110.14730072777778,20.4308193,0.8811662078655902
110.42483858333333,20.4308193,0.7775304596039886
110.70237643888889,20.4308193,0.5685075548973485
110.97991429444444,20.4308193,0.3904774856012403
111.25745214999999,20.4308193,0.6118200384764303
111.53499000555556,20.4308193,0.5244469385156808
111.8125278611111,20.4308193,0.461587067308951
112.09006571666666,20.4308193,0.5383416309338189
112.36760357222222,20.4308193,0.5704018231752771
112.64514142777777,20.4308193,0.38044833906500347
112.92267928333334,20.4308193,0.33729727089758116
113.20021713888889,20.4308193,0.08160210923674976
113.47775499444444,20.4308193,0.14408962891058225
113.75529285,20.4308193,0.5192998132483021
114.03283070555555,20.4308193,0.555854075949526
114.3103685611111,20.4308193,0.42703863467892705
114.58790641666667,20.4308193,0.42484481647860034
114.86544427222222,20.4308193,0.569437856650038
115.14298212777777,20.4308193,0.6078798703537525
115.42051998333334,20.4308193,0.49615077709857014
115.69805783888889,20.4308193,0.37011150151068384
115.97559569444445,20.4308193,0.34756177061413435
116.25313355,20.4308193,0.5418297706899268
116.53067140555555,20.4308193,1.2591215534664335
116.8082092611111,20.4308193,1.041729095468448
117.08574711666667,20.4308193,-1.9074526462298735
117.36328497222222,20.4308193,-2.3871806137475593
117.64082282777778,20.4308193,-0.6990987633946759
117.91836068333333,20.4308193,0.4499095372591768
118.19589853888888,20.4308193,0.7939875558125309
118.47343639444445,20.4308193,0.6953992863782139
118.75097425,20.4308193,0.47087077460643856
119.02851210555556,20.4308193,0.42778493869743883
119.30604996111111,20.4308193,0.4207661500603181
119.58358781666666,20.4308193,0.4459514357545887
119.86112567222222,20.4308193,0.6499885053570197
120.13866352777778,20.4308193,0.4443543026490575
120.41620138333333,20.4308193,0.4387369663851077
120.6937392388889,20.4308193,0.8355508546130883
120.97127709444445,20.4308193,0.8882246363329108
121.24881495,20.4308193,0.626829895248473
121.52635280555556,20.4308193,0.4020824920982259
121.80389066111111,20.4308193,0.4026654340252724
122.08142851666668,20.4308193,0.3223655199020644
122.35896637222223,20.4308193,0.4084014741370872
122.63650422777778,20.4308193,0.6649813190670194
122.91404208333333,20.4308193,0.9497973392067336
123.19157993888889,20.4308193,1.1414902478462934
123.46911779444444,20.4308193,0.9869589670995483
123.74665565000001,20.4308193,0.581713523264596
124.02419350555556,20.4308193,0.5377705678968366
124.30173136111111,20.4308193,0.6357600026328277
124.57926921666667,20.4308193,0.7375395895947988
124.85680707222222,20.4308193,0.809618116423747
125.13434492777779,20.4308193,
125.41188278333334,20.4308193,
125.68942063888889,20.4308193,
125.96695849444444,20.4308193,
126.24449635,20.4308193,
98.76824864999999,20.708382833333335,
99.04578650555554,20.708382833333335,
99.3233243611111,20.708382833333335,
99.60086221666666,20.708382833333335,
99.8784000722222,20.708382833333335,
100.15593792777777,20.708382833333335,
100.43347578333332,20.708382833333335,0.2974186951890855
100.71101363888889,20.708382833333335,0.2894838919476903
100.98855149444444,20.708382833333335,0.3294646371594526
101.26608934999999,20.708382833333335,0.45906659518626236
101.54362720555555,20.708382833333335,0.5774111893770479
101.8211650611111,20.708382833333335,0.3714511932950581
102.09870291666665,20.708382833333335,0.23540937681886628
102.37624077222222,20.708382833333335,0.22295324203958283
102.65377862777777,20.708382833333335,0.4012022430573291
102.93131648333332,20.708382833333335,0.40506621027759343
103.20885433888888,20.708382833333335,0.3547783775616931
103.48639219444443,20.708382833333335,0.37288043658257325
103.76393005,20.708382833333335,0.49460654661246534
104.04146790555555,20.708382833333335,0.6031295398510456
104.3190057611111,20.708382833333335,0.6241643132892267
104.59654361666666,20.708382833333335,0.5822679032950263
104.87408147222222,20.708382833333335,0.3147753091051535
105.15161932777777,20.708382833333335,0.10789825153674018
105.42915718333333,20.708382833333335,0.24726204292749224
105.70669503888888,20.708382833333335,0.646111433597292
105.98423289444443,20.708382833333335,0.8573953275332901
106.26177075,20.708382833333335,0.8665073733192116
106.53930860555555,20.708382833333335,0.9307528106373195
106.81684646111111,20.708382833333335,1.0289370192485165
107.09438431666666,20.708382833333335,0.6053340156589969
107.37192217222221,20.708382833333335,0.26619097584663987
107.64946002777778,20.708382833333335,0.43168287319213755
107.92699788333333,20.708382833333335,0.5207964331630235
108.20453573888888,20.708382833333335,0.3937942814563327
108.48207359444444,20.708382833333335,0.313911943077298
108.75961145,20.708382833333335,0.4396210509333197
109.03714930555554,20.708382833333335,0.734090311485039
109.31468716111111,20.708382833333335,0.9779211636341918
109.59222501666666,20.708382833333335,0.7989934470381306
109.86976287222222,20.708382833333335,0.5343873345380844
110.14730072777778,20.708382833333335,0.8037473048606701
110.42483858333333,20.708382833333335,0.25478856522133364
110.70237643888889,20.708382833333335,0.546248069067498
110.97991429444444,20.708382833333335,1.8994183256187775
111.25745214999999,20.708382833333335,0.659952741609435
111.53499000555556,20.708382833333335,0.8375741458650049
111.8125278611111,20.708382833333335,0.800334563823811
112.09006571666666,20.708382833333335,0.8225608399203004
112.36760357222222,20.708382833333335,0.5851160968667375
112.64514142777777,20.708382833333335,0.3439148029670669
112.92267928333334,20.708382833333335,0.171669760611924
113.20021713888889,20.708382833333335,-0.11883727782541155
113.47775499444444,20.708382833333335,-0.274518611751451
113.75529285,20.708382833333335,-0.19494207173761338
114.03283070555555,20.708382833333335,0.13564355103742123
114.3103685611111,20.708382833333335,0.2751294743513782
