Longitude,Latitude,Pb_newton_interpolated
100.43347578333332,19.5981287,2.442265408918541e+39
100.71101363888889,19.5981287,3.1090234764913933e+38
100.98855149444444,19.5981287,2.9456133463210157e+37
101.26608934999999,19.5981287,1.6329924365886227e+36
101.54362720555555,19.5981287,1.6561840641782122e+34
101.8211650611111,19.5981287,3.355502879316729e+33
102.09870291666665,19.5981287,-2.1715054330515754e+32
102.37624077222222,19.5981287,-1.1309269235508572e+33
102.65377862777777,19.5981287,-2.5864634032292988e+32
102.93131648333332,19.5981287,2.0987906891992327e+31
103.20885433888888,19.5981287,7.468019477730137e+30
103.48639219444443,19.5981287,-7.494096337727644e+30
103.76393005,19.5981287,-4.153454181908885e+30
104.04146790555555,19.5981287,-8.296880569480319e+29
104.3190057611111,19.5981287,-4.8369618320587845e+28
104.59654361666666,19.5981287,-4.792366864842609e+26
104.87408147222222,19.5981287,-7.641033540686103e+26
105.15161932777777,19.5981287,-2.2159919123552792e+26
105.42915718333333,19.5981287,-2.0769177690398472e+27
105.70669503888888,19.5981287,-1.6415226759822186e+27
105.98423289444443,19.5981287,-4.163635820628773e+26
106.26177075,19.5981287,3.1820197754968476e+24
106.53930860555555,19.5981287,2.891036007999455e+24
106.81684646111111,19.5981287,7.100297995548124e+24
107.09438431666666,19.5981287,1.664548333815362e+25
107.37192217222221,19.5981287,5.03830775000368e+24
107.64946002777778,19.5981287,-2.780849996032431e+24
107.92699788333333,19.5981287,-1.4961290984272456e+24
108.20453573888888,19.5981287,-1.3041843815579296e+22
108.48207359444444,19.5981287,-3.504251989958867e+22
108.75961145,19.5981287,-2.9728406927050046e+22
109.03714930555554,19.5981287,-2.0219681480607093e+21
109.31468716111111,19.5981287,-9.62104631159011e+21
109.59222501666666,19.5981287,4.982525553126475e+18
109.86976287222222,19.5981287,2.2292909133385668e+23
110.14730072777778,19.5981287,1.8687009366159772e+24
110.42483858333333,19.5981287,5.481161264764964e+24
110.70237643888889,19.5981287,8.628543131509427e+24
110.97991429444444,19.5981287,8.087816637326079e+24
111.25745214999999,19.5981287,4.2398301600135987e+24
111.53499000555556,19.5981287,7.712748033494945e+23
111.8125278611111,19.5981287,-6.145013323057004e+22
112.09006571666666,19.5981287,4.7957087165430335e+23
112.36760357222222,19.5981287,5.199492950249298e+23
112.64514142777777,19.5981287,1.1165659003052582e+23
112.92267928333334,19.5981287,-1.7049613242301908e+22
113.20021713888889,19.5981287,-3.496331956067963e+20
113.47775499444444,19.5981287,6.24551651362752e+22
113.75529285,19.5981287,-1.3236009859700257e+23
114.03283070555555,19.5981287,-4.242689711887739e+24
114.3103685611111,19.5981287,-1.775056229497386e+25
114.58790641666667,19.5981287,-3.584720826516314e+25
114.86544427222222,19.5981287,-3.35860865838813e+25
115.14298212777777,19.5981287,1.8894121073545552e+25
115.42051998333334,19.5981287,1.1825531041501048e+26
115.69805783888889,19.5981287,2.0834548521357336e+26
115.97559569444445,19.5981287,2.1793482048090455e+26
116.25313355,19.5981287,1.3332053568883267e+26
116.53067140555555,19.5981287,2.771198478153033e+25
116.8082092611111,19.5981287,-3.587544645866834e+23
117.08574711666667,19.5981287,7.3803330203410965e+25
117.36328497222222,19.5981287,1.7305916708550282e+26
117.64082282777778,19.5981287,1.9860256533875706e+26
117.91836068333333,19.5981287,1.3008274079839604e+26
118.19589853888888,19.5981287,3.3743270301028273e+25
118.47343639444445,19.5981287,-1.9963684495630015e+25
118.75097425,19.5981287,-2.2381836006489765e+25
119.02851210555556,19.5981287,-8.076811382721646e+24
119.30604996111111,19.5981287,-9.120723100035648e+23
119.58358781666666,19.5981287,-2.7618064929256846e+21
119.86112567222222,19.5981287,8.520200150436131e+21
120.13866352777778,19.5981287,7.1258761205592736e+19
120.41620138333333,19.5981287,-2.2783040078941572e+20
120.6937392388889,19.5981287,3.3448864223447083e+23
120.97127709444445,19.5981287,-5.273413385561163e+24
121.24881495,19.5981287,-9.047683982433537e+25
121.52635280555556,19.5981287,-4.3720169121627265e+26
121.80389066111111,19.5981287,-1.0257376804939338e+27
122.08142851666668,19.5981287,-1.2230054924441359e+27
122.35896637222223,19.5981287,-5.648172569916569e+26
122.63650422777778,19.5981287,9.009321519383621e+24
122.91404208333333,19.5981287,2.518431141896086e+25
123.19157993888889,19.5981287,2.8567725712714613e+26
123.46911779444444,19.5981287,-3.1319752418677697e+27
123.74665565000001,19.5981287,-6.137895482007158e+27
124.02419350555556,19.5981287,9.650032682080716e+27
124.30173136111111,19.5981287,2.919153744369773e+27
124.57926921666667,19.5981287,1.6558698890414947e+27
124.85680707222222,19.5981287,2.0496205041023737e+28
125.13434492777779,19.5981287,-3.041007958210861e+31
125.41188278333334,19.5981287,-2.171174510097257e+33
125.68942063888889,19.5981287,-5.37360139713374e+34
125.96695849444444,19.5981287,-7.935911859039928e+35
126.24449635,19.5981287,-8.466014273433767e+36
98.76824864999999,19.875692233333336,3.6176985463052805e+42
99.04578650555554,19.875692233333336,9.233467808861872e+41
99.3233243611111,19.875692233333336,2.203094755426067e+41
99.60086221666666,19.875692233333336,4.860288970043154e+40
99.8784000722222,19.875692233333336,9.768401432820198e+39
100.15593792777777,19.875692233333336,1.7516540596049746e+39
100.43347578333332,19.875692233333336,2.7158117647369677e+38
100.71101363888889,19.875692233333336,3.457108945100068e+37
100.98855149444444,19.875692233333336,3.275254354249634e+36
101.26608934999999,19.875692233333336,1.8156460501868305e+35
101.54362720555555,19.875692233333336,1.8413238511426447e+33
101.8211650611111,19.875692233333336,3.7303508142373545e+32
102.09870291666665,19.875692233333336,-2.413893229162506e+31
102.37624077222222,19.875692233333336,-1.2570407126429107e+32
102.65377862777777,19.875692233333336,-2.8745390765017053e+31
102.93131648333332,19.875692233333336,2.332180471859753e+30
103.20885433888888,19.875692233333336,8.296671887111274e+29
103.48639219444443,19.875692233333336,-8.322954166045486e+29
103.76393005,19.875692233333336,-4.61034572944467e+29
104.04146790555555,19.875692233333336,-9.199342934448158e+28
104.3190057611111,19.875692233333336,-5.342975425936567e+27
104.59654361666666,19.875692233333336,-5.502752034229277e+25
104.87408147222222,19.875692233333336,-8.538389967579773e+25
105.15161932777777,19.875692233333336,-2.4707641397453503e+25
105.42915718333333,19.875692233333336,-2.3137602923223656e+26
105.70669503888888,19.875692233333336,-1.8278933930415842e+26
105.98423289444443,19.875692233333336,-4.635026403131198e+25
106.26177075,19.875692233333336,3.541553386193254e+23
106.53930860555555,19.875692233333336,3.217187787573695e+23
106.81684646111111,19.875692233333336,7.900309803603062e+23
107.09438431666666,19.875692233333336,1.8518959125605258e+24
107.37192217222221,19.875692233333336,5.6048308131697136e+23
107.64946002777778,19.875692233333336,-3.093255610983631e+23
107.92699788333333,19.875692233333336,-1.6640574651283494e+23
108.20453573888888,19.875692233333336,-1.4504293488752693e+21
108.48207359444444,19.875692233333336,-3.8967293712582653e+21
108.75961145,19.875692233333336,-3.3050009754458197e+21
109.03714930555554,19.875692233333336,-2.2544141706569328e+20
109.31468716111111,19.875692233333336,-1.0701118250703505e+21
109.59222501666666,19.875692233333336,5.540820358565877e+17
109.86976287222222,19.875692233333336,2.4788129926776925e+22
110.14730072777778,19.875692233333336,2.0776772612510997e+23
110.42483858333333,19.875692233333336,6.093614548988262e+23
110.70237643888889,19.875692233333336,9.591897085955907e+23
110.97991429444444,19.875692233333336,8.990050619478946e+23
111.25745214999999,19.875692233333336,4.712389093887115e+23
111.53499000555556,19.875692233333336,8.571570591053211e+22
111.8125278611111,19.875692233333336,-6.828534464030078e+21
112.09006571666666,19.875692233333336,5.328467840745587e+22
112.36760357222222,19.875692233333336,5.776166237279342e+22
112.64514142777777,19.875692233333336,1.240100473827226e+22
112.92267928333334,19.875692233333336,-1.8926230857666076e+21
113.20021713888889,19.875692233333336,-3.865934948882911e+19
113.47775499444444,19.875692233333336,6.949743807669931e+21
113.75529285,19.875692233333336,-1.4713340659131264e+22
114.03283070555555,19.875692233333336,-4.714557130242168e+23
114.3103685611111,19.875692233333336,-1.9720275212111958e+24
114.58790641666667,19.875692233333336,-3.9817667577180247e+24
114.86544427222222,19.875692233333336,-3.7299781267109344e+24
115.14298212777777,19.875692233333336,2.0979822959312e+24
115.42051998333334,19.875692233333336,1.31287471961254e+25
115.69805783888889,19.875692233333336,2.312660917931023e+25
115.97559569444445,19.875692233333336,2.418669237384327e+25
116.25313355,19.875692233333336,1.4793301355301126e+25
116.53067140555555,19.875692233333336,3.0743268402015647e+24
116.8082092611111,19.875692233333336,-3.97915568636079e+22
117.08574711666667,19.875692233333336,8.184263498572115e+24
117.36328497222222,19.875692233333336,1.9187207311014506e+25
117.64082282777778,19.875692233333336,2.201550950566357e+25
117.91836068333333,19.875692233333336,1.441863737721901e+25
118.19589853888888,19.875692233333336,3.740519392973067e+24
118.47343639444445,19.875692233333336,-2.214180652102325e+24
118.75097425,19.875692233333336,-2.4863905195253815e+24
119.02851210555556,19.875692233333336,-9.015853856908975e+23
119.30604996111111,19.875692233333336,-1.0363111596249202e+23
119.58358781666666,19.875692233333336,-3.683376517595485e+20
119.86112567222222,19.875692233333336,7.436965309420394e+20
120.13866352777778,19.875692233333336,5.962188498904988e+18
120.41620138333333,19.875692233333336,-2.0152668481294736e+20
120.6937392388889,19.875692233333336,4.9040485452652495e+22
120.97127709444445,19.875692233333336,-5.585873602116653e+23
121.24881495,19.875692233333336,-1.019942363174607e+25
121.52635280555556,19.875692233333336,-4.940560748441409e+25
121.80389066111111,19.875692233333336,-1.1575079253726641e+26
122.08142851666668,19.875692233333336,-1.3778488774622292e+26
122.35896637222223,19.875692233333336,-6.354238240006462e+25
122.63650422777778,19.875692233333336,1.0123718433222645e+24
122.91404208333333,19.875692233333336,2.8272407592161253e+24
123.19157993888889,19.875692233333336,3.2045419265324838e+25
123.46911779444444,19.875692233333336,-3.510937352020656e+26
123.74665565000001,19.875692233333336,-6.876752328044668e+26
124.02419350555556,19.875692233333336,1.0806554402806767e+27
124.30173136111111,19.875692233333336,3.267671812895635e+26
124.57926921666667,19.875692233333336,1.8529076207572213e+26
124.85680707222222,19.875692233333336,2.29279951676968e+27
125.13434492777779,19.875692233333336,-3.4008774986439294e+30
125.41188278333334,19.875692233333336,-2.4275163528101012e+32
125.68942063888889,19.875692233333336,-6.006728953721328e+33
125.96695849444444,19.875692233333336,-8.86919258584404e+34
126.24449635,19.875692233333336,-9.459955069915045e+35
98.76824864999999,20.153255766666668,1.9817633285971486e+41
99.04578650555554,20.153255766666668,5.057912066162421e+40
99.3233243611111,20.153255766666668,1.206773535568957e+40
99.60086221666666,20.153255766666668,2.6621950923508806e+39
99.8784000722222,20.153255766666668,5.3503888120101636e+38
100.15593792777777,20.153255766666668,9.593850056397154e+37
100.43347578333332,20.153255766666668,1.48739200863338e+37
100.71101363888889,20.153255766666668,1.89329455295686e+36
100.98855149444444,20.153255766666668,1.7936068356122123e+35
101.26608934999999,20.153255766666668,9.94232006349363e+33
101.54362720555555,20.153255766666668,1.0082252856068967e+32
101.8211650611111,20.153255766666668,2.042412513843232e+31
102.09870291666665,20.153255766666668,-1.3215156224077457e+30
102.37624077222222,20.153255766666668,-6.881069511048842e+30
102.65377862777777,20.153255766666668,-1.573314771880657e+30
102.93131648333332,20.153255766666668,1.2762418757704427e+29
103.20885433888888,20.153255766666668,4.539104568901958e+28
