Longitude,Latitude,Cd_linear_interpolated
102.37624077222222,20.153255766666668,0.2971390068446028
102.65377862777777,20.153255766666668,0.28944873299250623
102.93131648333332,20.153255766666668,0.290961696501983
103.20885433888888,20.153255766666668,0.29247466001145983
103.48639219444443,20.153255766666668,0.2959551387237617
103.76393005,20.153255766666668,0.31267068064285136
104.04146790555555,20.153255766666668,0.3106287718700986
104.3190057611111,20.153255766666668,0.4380372276109961
104.59654361666666,20.153255766666668,0.5630840726873876
104.87408147222222,20.153255766666668,0.45036991053444286
105.15161932777777,20.153255766666668,0.44050559566652103
105.42915718333333,20.153255766666668,0.45696201794603236
105.70669503888888,20.153255766666668,0.47349740642634663
105.98423289444443,20.153255766666668,0.4904545901064673
106.26177075,20.153255766666668,0.5227203322254992
106.53930860555555,20.153255766666668,0.5549860743445294
106.81684646111111,20.153255766666668,0.5872518164635612
107.09438431666666,20.153255766666668,0.48267947035011044
107.37192217222221,20.153255766666668,0.16797994611231395
107.64946002777778,20.153255766666668,0.2580620208261053
107.92699788333333,20.153255766666668,0.43425665331967717
108.20453573888888,20.153255766666668,0.5244605720922174
108.48207359444444,20.153255766666668,0.5208338165627842
108.75961145,20.153255766666668,0.5172070610333509
109.03714930555554,20.153255766666668,0.5135803055039176
109.31468716111111,20.153255766666668,0.5099535499744843
109.59222501666666,20.153255766666668,0.5007169046386242
109.86976287222222,20.153255766666668,0.46579374428045817
110.14730072777778,20.153255766666668,0.4308705839222939
110.42483858333333,20.153255766666668,0.3959474235641295
110.70237643888889,20.153255766666668,0.3662063969953468
110.97991429444444,20.153255766666668,0.3572247646774149
111.25745214999999,20.153255766666668,0.348243132359483
111.53499000555556,20.153255766666668,0.33926150004155065
111.8125278611111,20.153255766666668,0.3302798677236188
112.09006571666666,20.153255766666668,0.3212982354056869
112.36760357222222,20.153255766666668,0.31231660308775455
112.64514142777777,20.153255766666668,0.3033349707698227
112.92267928333334,20.153255766666668,0.3069507393823889
113.20021713888889,20.153255766666668,0.3347230506050063
113.47775499444444,20.153255766666668,0.36249536182762365
113.75529285,20.153255766666668,0.39026767305024235
114.03283070555555,20.153255766666668,0.4180399842728597
114.3103685611111,20.153255766666668,0.4458122954954771
114.58790641666667,20.153255766666668,0.4735846067180958
114.86544427222222,20.153255766666668,0.5013569179407131
115.14298212777777,20.153255766666668,0.4575520701774914
115.42051998333334,20.153255766666668,0.40153372503027573
115.69805783888889,20.153255766666668,0.3455153798830629
115.97559569444445,20.153255766666668,0.4174689770807929
116.25313355,20.153255766666668,0.47394714223647094
116.53067140555555,20.153255766666668,0.34669706313351656
116.8082092611111,20.153255766666668,0.35009509906936276
117.08574711666667,20.153255766666668,0.3534931350052092
117.36328497222222,20.153255766666668,0.38300995631042173
117.64082282777778,20.153255766666668,0.4140027465302581
117.91836068333333,20.153255766666668,0.44499553675009285
118.19589853888888,20.153255766666668,0.4759883269699276
118.47343639444445,20.153255766666668,0.5534016916945141
118.75097425,20.153255766666668,0.518216344658094
119.02851210555556,20.153255766666668,0.46348939890870505
119.30604996111111,20.153255766666668,0.45576724493513854
119.58358781666666,20.153255766666668,0.5449501567769692
119.86112567222222,20.153255766666668,0.5720807903932967
120.13866352777778,20.153255766666668,0.5624713451307476
120.41620138333333,20.153255766666668,0.4023950837359488
120.6937392388889,20.153255766666668,0.4656056023412052
120.97127709444445,20.153255766666668,0.4389747187526415
121.24881495,20.153255766666668,0.4131984714152649
121.52635280555556,20.153255766666668,0.4976914763046451
121.80389066111111,20.153255766666668,0.49946677373275733
122.08142851666668,20.153255766666668,0.5524944691086997
122.35896637222223,20.153255766666668,0.7337517994844274
122.63650422777778,20.153255766666668,0.7860447340687609
122.91404208333333,20.153255766666668,0.6889756398899743
123.19157993888889,20.153255766666668,0.6341084005541079
123.46911779444444,20.153255766666668,0.5792411612182442
123.74665565000001,20.153255766666668,0.73
124.02419350555556,20.153255766666668,0.53
124.30173136111111,20.153255766666668,0.53
124.57926921666667,20.153255766666668,0.53
124.85680707222222,20.153255766666668,0.54
125.13434492777779,20.153255766666668,0.54
125.41188278333334,20.153255766666668,0.54
125.68942063888889,20.153255766666668,0.54
125.96695849444444,20.153255766666668,0.54
126.24449635,20.153255766666668,0.54
98.76824864999999,20.4308193,0.6
99.04578650555554,20.4308193,0.6
99.3233243611111,20.4308193,0.6
99.60086221666666,20.4308193,0.45
99.8784000722222,20.4308193,0.45
100.15593792777777,20.4308193,0.45
100.43347578333332,20.4308193,0.4025817006406083
100.71101363888889,20.4308193,0.5181624139718563
100.98855149444444,20.4308193,0.37087138810180764
101.26608934999999,20.4308193,0.3217842351316095
101.54362720555555,20.4308193,0.40711082778239605
101.8211650611111,20.4308193,0.4247980183508088
102.09870291666665,20.4308193,0.41210751293837067
102.37624077222222,20.4308193,0.3645318852077659
102.65377862777777,20.4308193,0.5161020310582268
102.93131648333332,20.4308193,0.5070829958247232
103.20885433888888,20.4308193,0.4789340571421405
103.48639219444443,20.4308193,0.4423335893501164
103.76393005,20.4308193,0.3739678020970688
104.04146790555555,20.4308193,0.452976438087127
104.3190057611111,20.4308193,0.5846757868653378
104.59654361666666,20.4308193,0.5218762762458768
104.87408147222222,20.4308193,0.36644955705144466
105.15161932777777,20.4308193,0.2110228378570124
105.42915718333333,20.4308193,0.4220873452539584
105.70669503888888,20.4308193,0.5956511132114135
105.98423289444443,20.4308193,0.5362583693074987
106.26177075,20.4308193,0.5197409578977088
106.53930860555555,20.4308193,0.33067146691917093
106.81684646111111,20.4308193,0.3844601069055956
107.09438431666666,20.4308193,0.4725830884022438
107.37192217222221,20.4308193,0.2804301695092222
107.64946002777778,20.4308193,0.3282251033789524
107.92699788333333,20.4308193,0.3133090757825835
108.20453573888888,20.4308193,0.3706044634778768
108.48207359444444,20.4308193,0.40905166062766585
108.75961145,20.4308193,0.4333169493359684
109.03714930555554,20.4308193,0.5878998545462892
109.31468716111111,20.4308193,0.7091679087024085
109.59222501666666,20.4308193,0.8304359628585218
109.86976287222222,20.4308193,0.8428385122387881
110.14730072777778,20.4308193,0.7431746138327397
110.42483858333333,20.4308193,0.612493014827074
110.70237643888889,20.4308193,0.4818114158214014
110.97991429444444,20.4308193,0.35112981681573563
111.25745214999999,20.4308193,0.4166748560065188
111.53499000555556,20.4308193,0.4669959190961245
111.8125278611111,20.4308193,0.5019889388466678
112.09006571666666,20.4308193,0.5681109259919124
112.36760357222222,20.4308193,0.5802985064884701
112.64514142777777,20.4308193,0.44129362392192373
112.92267928333334,20.4308193,0.49277846066206055
113.20021713888889,20.4308193,0.47029965986393707
113.47775499444444,20.4308193,0.2099036095639533
113.75529285,20.4308193,0.30210193375697664
114.03283070555555,20.4308193,0.3943002579499953
114.3103685611111,20.4308193,0.486498582143014
114.58790641666667,20.4308193,0.4355255417361064
114.86544427222222,20.4308193,0.5313261757360259
115.14298212777777,20.4308193,0.5981522869112217
115.42051998333334,20.4308193,0.49372367393165456
115.69805783888889,20.4308193,0.3759032008603432
115.97559569444445,20.4308193,0.3821344854332795
116.25313355,20.4308193,0.41764582953904245
116.53067140555555,20.4308193,0.46658750335770705
116.8082092611111,20.4308193,0.3403195684011002
117.08574711666667,20.4308193,0.1538355933959299
117.36328497222222,20.4308193,0.20509894199253026
117.64082282777778,20.4308193,0.261613472056762
117.91836068333333,20.4308193,0.45262872279867133
118.19589853888888,20.4308193,0.6927523954670591
118.47343639444445,20.4308193,0.5909785971573591
118.75097425,20.4308193,0.4863082477884677
119.02851210555556,20.4308193,0.4674891323341239
119.30604996111111,20.4308193,0.43976873872835903
119.58358781666666,20.4308193,0.43326055524349616
119.86112567222222,20.4308193,0.57769674798042
120.13866352777778,20.4308193,0.5232601950200557
120.41620138333333,20.4308193,0.6167361243576617
120.6937392388889,20.4308193,0.8498817447608832
120.97127709444445,20.4308193,0.743129809271595
121.24881495,20.4308193,0.5848839937237487
121.52635280555556,20.4308193,0.43273291574106176
121.80389066111111,20.4308193,0.41120776431656225
122.08142851666668,20.4308193,0.4059459968996807
122.35896637222223,20.4308193,0.4222719082669512
122.63650422777778,20.4308193,0.5319543215931516
122.91404208333333,20.4308193,0.7177168661040025
